epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,373.943,1.17378,0.96172,0.95956,0.55125,0.54511,0.57629,0.4037,1.04244,0.95052,0.93325,0.0925457,0.000828252,0.000828252
2,747.977,1.15684,0.94406,0.95193,0.61856,0.50943,0.58562,0.42191,1.05012,0.86973,0.93883,0.0850355,0.00165137,0.00165137
3,1120.87,1.15802,0.93909,0.95376,0.54665,0.54202,0.57045,0.40891,1.02703,0.91978,0.93587,0.0774847,0.00243392,0.00243392
4,1493.62,1.15763,0.94183,0.95243,0.51149,0.52594,0.55495,0.39195,1.03384,1.00679,0.93671,0.0698645,0.00314705,0.00314705
5,1866.96,1.16241,0.93899,0.95273,0.62246,0.48492,0.57256,0.41583,1.05649,0.90926,0.94805,0.0621487,0.00376459,0.00376459
6,2239.37,1.16473,0.94271,0.95499,0.54753,0.46242,0.52805,0.37211,1.11325,0.99555,0.95625,0.054315,0.00426416,0.00426416
7,2610.89,1.16582,0.94318,0.95381,0.6545,0.51461,0.60522,0.43877,1.0117,0.84188,0.93519,0.0463457,0.00462821,0.00462821
8,2982.86,1.17876,0.95267,0.95876,0.45837,0.47834,0.47662,0.31973,1.18586,1.1535,0.97706,0.0382289,0.00484476,0.00484476
9,3356.74,1.1919,0.96045,0.95848,0.62224,0.50962,0.59046,0.42329,1.04984,0.87796,0.94348,0.0299589,0.00490808,0.00490808
10,3724.03,1.16587,0.94106,0.9585,0.5869,0.52782,0.57659,0.40813,1.06583,0.89287,0.95202,0.0215365,0.00481905,0.00481905
11,4086.36,1.12168,0.91467,0.96564,0.59337,0.4964,0.56785,0.40387,1.04323,0.89919,0.94326,0.0129695,0.00458537,0.00458537
12,4448.64,1.10918,0.90023,0.96339,0.63866,0.46084,0.56785,0.40544,1.07609,0.94115,0.95551,0.00427228,0.00422146,0.00422146
13,4812.51,1.11242,0.90725,0.96118,0.62269,0.51948,0.59184,0.42425,1.02969,0.85758,0.9413,0.00346146,0.00346146,0.00346146
14,5176.22,1.0945,0.88244,0.9602,0.67,0.52637,0.6177,0.44989,1.0185,0.82726,0.93419,0.00273732,0.00273732,0.00273732
15,5534.81,1.07703,0.863,0.95176,0.70561,0.52108,0.63307,0.46666,0.99198,0.80566,0.92978,0.00206901,0.00206901,0.00206901
16,5898.09,1.07704,0.86078,0.95521,0.65287,0.57049,0.63804,0.46383,0.9909,0.82181,0.92645,0.001473,0.001473,0.001473
17,6256.73,1.06403,0.83504,0.94959,0.70642,0.56241,0.66306,0.49069,0.95688,0.76582,0.91878,0.00096396,0.00096396,0.00096396
18,6621.19,1.0428,0.81062,0.94535,0.63736,0.60841,0.65815,0.48124,0.95409,0.77684,0.91665,0.000554422,0.000554422,0.000554422
19,6981.68,1.03543,0.80107,0.93819,0.67799,0.60169,0.67036,0.49452,0.95109,0.76841,0.91495,0.000254473,0.000254473,0.000254473
20,7347.21,1.04104,0.80683,0.93873,0.68294,0.59913,0.67724,0.50093,0.93965,0.75015,0.91279,7.14967e-05,7.14967e-05,7.14967e-05
