epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,258.971,1.31188,0.95936,0.93195,0.84113,0.30884,0.58068,0.41187,1.1562,0.82855,0.8989,0.0882681,0.00061747,0.00061747
2,518.431,1.29865,0.94068,0.92486,0.80962,0.32592,0.57447,0.40499,1.18328,0.83787,0.90149,0.0763882,0.00123757,0.00123757
3,775.664,1.26897,0.92704,0.91917,0.78066,0.33283,0.5651,0.39811,1.13357,0.837,0.89995,0.0644887,0.00183814,0.00183814
4,1031.29,1.27756,0.92918,0.92304,0.82193,0.30494,0.56772,0.40337,1.15614,0.84566,0.90114,0.0525556,0.00240496,0.00240496
5,1288.66,1.35159,0.96885,0.93012,0.83768,0.27663,0.55946,0.39043,1.20558,0.90297,0.91148,0.0405753,0.00292468,0.00292468
6,1547.42,1.33334,0.95674,0.93051,0.80332,0.29668,0.55499,0.39256,1.19586,0.86259,0.91139,0.0285357,0.00338513,0.00338513
7,1807.16,1.36636,0.97429,0.94073,0.75963,0.24353,0.50528,0.34822,1.3388,1.0127,0.95255,0.0164263,0.00377567,0.00377567
8,2062.74,1.37188,0.97167,0.93697,0.7882,0.31908,0.5589,0.39065,1.17947,0.85411,0.90404,0.00423809,0.00408749,0.00408749
9,2325.1,1.37377,0.96645,0.93617,0.79547,0.31875,0.56292,0.39148,1.20356,0.86651,0.90946,0.00383968,0.00383968,0.00383968
10,2583.79,1.33314,0.95643,0.93336,0.79478,0.3099,0.55655,0.38304,1.24505,0.90074,0.9246,0.00356459,0.00356459,0.00356459
11,2841.66,1.33741,0.95003,0.93063,0.78617,0.32103,0.56,0.38847,1.19682,0.85729,0.91168,0.00327272,0.00327272,0.00327272
12,3099.63,1.31373,0.93838,0.92653,0.79711,0.30221,0.5537,0.38775,1.19519,0.84866,0.91013,0.00296866,0.00296866,0.00296866
13,3355.85,1.31214,0.93774,0.92799,0.77245,0.3294,0.55615,0.38346,1.16193,0.8321,0.90243,0.00265721,0.00265721,0.00265721
14,3613.93,1.31103,0.93587,0.92867,0.81839,0.31668,0.57167,0.40449,1.13964,0.8323,0.89929,0.00234329,0.00234329,0.00234329
15,3872.92,1.30535,0.93799,0.92497,0.81452,0.31117,0.56911,0.40216,1.16802,0.83964,0.90944,0.00203184,0.00203184,0.00203184
16,4113.57,1.19892,0.88609,0.91955,0.79721,0.30945,0.55944,0.39861,1.17287,0.85427,0.91206,0.00172778,0.00172778,0.00172778
