epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,527.344,1.28557,0.77332,0.90964,0.82208,0.37979,0.60824,0.42277,1.17812,0.69359,0.89276,0.0888636,0.00123737,0.00123737
2,1054.7,1.28759,0.77806,0.90985,0.78029,0.32916,0.56051,0.37946,1.25743,0.74368,0.91083,0.0776098,0.00248354,0.00248354
3,1581.71,1.30547,0.79306,0.91615,0.82394,0.32701,0.5797,0.40173,1.23537,0.74212,0.90283,0.0663407,0.00371439,0.00371439
4,2106.92,1.31953,0.80623,0.91639,0.75178,0.32218,0.53938,0.36557,1.27729,0.77715,0.91405,0.0550448,0.00491854,0.00491854
5,2637.07,1.36613,0.83093,0.92255,0.82847,0.24283,0.53843,0.35808,1.42116,0.91054,0.95497,0.0437111,0.00608489,0.00608489
6,3159.16,1.36323,0.83567,0.92311,0.78503,0.28291,0.53711,0.35544,1.35489,0.84212,0.93308,0.032329,0.00720269,0.00720269
7,3684.38,1.38739,0.84753,0.93306,0.78693,0.33329,0.5633,0.38074,1.25035,0.77572,0.915,0.020888,0.00826169,0.00826169
8,4208.55,1.41023,0.86899,0.93515,0.76935,0.29001,0.53265,0.35046,1.34052,0.88457,0.93453,0.0093785,0.00925224,0.00925224
9,4734.7,1.426,0.91153,0.9403,0.77104,0.28714,0.53003,0.34856,1.41087,0.86907,0.95243,0.00904604,0.00904604,0.00904604
10,5260.39,1.43613,0.91404,0.93708,0.75534,0.20077,0.47855,0.3035,1.45519,1.07202,0.96404,0.00880323,0.00880323,0.00880323
11,5786.75,1.44857,0.91451,0.94277,0.65728,0.28395,0.47174,0.30937,1.41153,0.94327,0.94469,0.008537,0.008537,0.008537
12,6308.34,1.42572,0.90529,0.94359,0.70537,0.31657,0.51034,0.34438,1.30034,0.80948,0.92589,0.00824899,0.00824899,0.00824899
13,6834.26,1.44257,0.91584,0.94015,0.68608,0.30426,0.49925,0.34271,1.27821,0.84334,0.92342,0.00794099,0.00794099,0.00794099
14,7358.69,1.41746,0.87347,0.93517,0.73629,0.28145,0.5097,0.34292,1.35677,0.84918,0.93855,0.00761488,0.00761488,0.00761488
15,7887.58,1.41133,0.88829,0.93481,0.76154,0.25716,0.51177,0.32754,1.51041,0.92479,0.97766,0.00727268,0.00727268,0.00727268
16,8410.43,1.3974,0.87638,0.93381,0.75916,0.28498,0.52533,0.35816,1.33272,0.84897,0.92991,0.0069165,0.0069165,0.0069165
17,8932.89,1.37542,0.85637,0.93195,0.78273,0.30409,0.54617,0.37404,1.29087,0.78701,0.9179,0.00654854,0.00654854,0.00654854
18,9457.46,1.3641,0.84738,0.92543,0.79421,0.33113,0.57005,0.38767,1.26905,0.7664,0.91452,0.00617106,0.00617106,0.00617106
19,9986.45,1.35233,0.83532,0.92597,0.73,0.29469,0.51543,0.33845,1.35959,0.84915,0.94111,0.00578639,0.00578639,0.00578639
20,10512.7,1.33361,0.8277,0.92568,0.81214,0.29924,0.55946,0.37896,1.30496,0.78986,0.92695,0.0053969,0.0053969,0.0053969
21,11033.1,1.34915,0.83764,0.92574,0.72917,0.27426,0.50818,0.33435,1.39135,0.88469,0.95117,0.005005,0.005005,0.005005
