epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,493.876,1.00355,0.6762,0.90338,0.68511,0.60546,0.68071,0.51407,0.9576,0.71746,0.90684,0.0836684,0.000164966,0.000164966
2,983.371,0.97551,0.63436,0.88966,0.67632,0.56821,0.64832,0.48917,0.95883,0.77913,0.90765,0.0671518,0.000315068,0.000315068
3,1472.42,0.92801,0.59682,0.88289,0.65902,0.56414,0.64157,0.48391,0.96598,0.81354,0.91047,0.0506186,0.000448519,0.000448519
4,1962.06,0.90723,0.57026,0.87807,0.6918,0.56954,0.64568,0.4869,0.96962,0.79888,0.91062,0.0340687,0.000565321,0.000565321
5,2451.6,0.86926,0.54771,0.87154,0.67663,0.57973,0.66078,0.49569,0.96542,0.75391,0.91162,0.0175022,0.000665472,0.000665472
6,2940.9,0.87922,0.54005,0.8699,0.66212,0.59097,0.65929,0.49957,0.97434,0.7761,0.91431,0.000919042,0.000748974,0.000748974
7,3432.38,0.90273,0.562,0.87395,0.70461,0.57103,0.66975,0.50214,0.98763,0.7554,0.91515,0.0007003,0.0007003,0.0007003
8,3919.7,0.89082,0.5521,0.8687,0.66463,0.58253,0.65429,0.48638,0.98519,0.76832,0.91613,0.00065035,0.00065035,0.00065035
9,4409.44,0.88026,0.54695,0.87077,0.66721,0.58053,0.66338,0.49089,0.9943,0.77678,0.91788,0.0006004,0.0006004,0.0006004
10,4897.64,0.89976,0.5592,0.87558,0.66224,0.55554,0.6375,0.47901,0.99232,0.79157,0.91836,0.00055045,0.00055045,0.00055045
11,5380.23,0.84107,0.51106,0.87195,0.67195,0.57558,0.6555,0.49505,0.9788,0.73768,0.91545,0.0005005,0.0005005,0.0005005
12,5865.02,0.83328,0.50355,0.87261,0.72554,0.57685,0.68407,0.51678,0.97669,0.71359,0.91294,0.00045055,0.00045055,0.00045055
13,6347.48,0.82339,0.49555,0.86951,0.73452,0.57907,0.68809,0.52365,0.96805,0.66994,0.91341,0.0004006,0.0004006,0.0004006
14,6829.87,0.83595,0.50397,0.86881,0.69829,0.59104,0.67711,0.50987,0.97127,0.70334,0.91073,0.00035065,0.00035065,0.00035065
15,7317.23,0.84841,0.50908,0.86835,0.74358,0.5591,0.67905,0.51171,0.99706,0.69566,0.91669,0.0003007,0.0003007,0.0003007
16,7800.82,0.83747,0.50364,0.87018,0.73602,0.58371,0.68925,0.52243,0.95678,0.68016,0.90779,0.00025075,0.00025075,0.00025075
17,8284.54,0.8508,0.51066,0.87399,0.72854,0.58336,0.68755,0.52069,0.97174,0.68691,0.91318,0.0002008,0.0002008,0.0002008
18,8766.14,0.85855,0.51539,0.87842,0.72743,0.58495,0.68824,0.51883,0.96936,0.6786,0.91241,0.00015085,0.00015085,0.00015085
19,9251.12,0.87573,0.52855,0.88004,0.7491,0.57491,0.6887,0.52385,0.95333,0.6689,0.90862,0.0001009,0.0001009,0.0001009
20,9736.57,0.89982,0.54926,0.88426,0.74613,0.57096,0.68444,0.51931,0.95694,0.67482,0.90911,5.095e-05,5.095e-05,5.095e-05
