epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,482.642,1.33652,0.83407,0.9192,0.76438,0.30854,0.53728,0.3652,1.35888,0.83281,0.92547,0.083726,0.000164384,0.000164384
2,961.56,1.32772,0.83808,0.91157,0.68813,0.30888,0.5059,0.32655,1.37757,0.89934,0.92318,0.0672251,0.000330145,0.000330145
3,1435.55,1.33199,0.83011,0.91912,0.77555,0.3221,0.55381,0.36475,1.36307,0.84667,0.92423,0.0507206,0.00049229,0.00049229
4,1914.45,1.32484,0.82403,0.91226,0.85205,0.26725,0.55966,0.38055,1.44651,0.96556,0.9394,0.0342098,0.000648157,0.000648157
5,2386.76,1.34467,0.84715,0.92113,0.79656,0.31127,0.55369,0.35409,1.42254,0.87631,0.93462,0.0176902,0.000795198,0.000795198
6,2861.19,1.3632,0.84433,0.92311,0.77229,0.267,0.52115,0.34975,1.45264,0.96535,0.93934,0.00115933,0.000931016,0.000931016
7,3332.91,1.37249,0.84969,0.92124,0.74731,0.298,0.52591,0.34852,1.35477,0.88654,0.92466,0.000904699,0.000904699,0.000904699
8,3804.77,1.36061,0.85954,0.92758,0.81144,0.29603,0.55301,0.37144,1.38157,0.90522,0.92759,0.000871829,0.000871829,0.000871829
9,4279.63,1.37739,0.86776,0.92981,0.79488,0.27698,0.53627,0.35711,1.45006,0.91339,0.94136,0.000834896,0.000834896,0.000834896
10,4751.86,1.40405,0.87704,0.93199,0.82651,0.2733,0.55157,0.3527,1.41896,0.9496,0.9311,0.000794305,0.000794305,0.000794305
11,5224.22,1.37241,0.86552,0.9306,0.69966,0.26987,0.48846,0.31888,1.51865,1.01526,0.95683,0.0007505,0.0007505,0.0007505
12,5693.29,1.33634,0.84508,0.92381,0.8033,0.29142,0.54846,0.37811,1.34844,0.85609,0.92214,0.000703962,0.000703962,0.000703962
13,6169.28,1.37715,0.8522,0.92281,0.83819,0.29127,0.56688,0.38023,1.393,0.86806,0.9258,0.000655199,0.000655199,0.000655199
14,6640.3,1.36654,0.84105,0.9153,0.76232,0.3185,0.54231,0.36421,1.3348,0.84232,0.91661,0.000604748,0.000604748,0.000604748
15,7112.86,1.30994,0.81328,0.91693,0.7673,0.35626,0.56702,0.36842,1.34367,0.80549,0.92014,0.00055316,0.00055316,0.00055316
16,7591.9,1.33384,0.82514,0.91828,0.85964,0.28849,0.57652,0.3787,1.36424,0.84276,0.92013,0.000501,0.000501,0.000501
17,8063.99,1.32851,0.81565,0.91488,0.83136,0.30256,0.5666,0.38203,1.32342,0.80717,0.90748,0.00044884,0.00044884,0.00044884
18,8537.63,1.30142,0.79922,0.90694,0.81802,0.33655,0.58206,0.38575,1.29526,0.78468,0.90692,0.000397252,0.000397252,0.000397252
19,9016.14,1.27344,0.77643,0.90524,0.81739,0.33831,0.58211,0.39448,1.30061,0.78639,0.90595,0.000346801,0.000346801,0.000346801
20,9486.74,1.28222,0.7692,0.90668,0.8161,0.36073,0.59294,0.4021,1.27423,0.78998,0.90062,0.000298038,0.000298038,0.000298038
21,9967.89,1.26093,0.75566,0.90169,0.8276,0.35713,0.59509,0.40352,1.28985,0.75918,0.90413,0.0002515,0.0002515,0.0002515
22,10440.9,1.27119,0.76435,0.90548,0.83658,0.34979,0.59595,0.41237,1.28153,0.72342,0.90895,0.000207695,0.000207695,0.000207695
23,10913.2,1.27351,0.75667,0.90254,0.83785,0.35331,0.59691,0.4103,1.28049,0.73805,0.90711,0.000167104,0.000167104,0.000167104
24,11386.9,1.24902,0.74387,0.90387,0.84221,0.36034,0.60318,0.41671,1.24089,0.73378,0.89732,0.000130171,0.000130171,0.000130171
25,11856.6,1.25952,0.74615,0.9013,0.86993,0.35131,0.61355,0.42335,1.26716,0.72833,0.90354,9.73005e-05,9.73005e-05,9.73005e-05
26,12330,1.19212,0.70219,0.90235,0.84321,0.35845,0.60383,0.41163,1.26101,0.72619,0.90292,6.88533e-05,6.88533e-05,6.88533e-05
27,12798.2,1.18395,0.6938,0.89991,0.83142,0.36627,0.60249,0.4113,1.25386,0.72039,0.9014,4.51408e-05,4.51408e-05,4.51408e-05
28,13260.6,1.18333,0.68863,0.9007,0.83501,0.36524,0.6042,0.41461,1.23783,0.72208,0.8955,2.64228e-05,2.64228e-05,2.64228e-05
29,13723.8,1.18331,0.69666,0.90221,0.82706,0.36923,0.60206,0.41217,1.24205,0.72054,0.89625,1.29043e-05,1.29043e-05,1.29043e-05
30,14195.9,1.20591,0.70743,0.90901,0.82438,0.36879,0.6004,0.41114,1.2438,0.71781,0.89741,4.73357e-06,4.73357e-06,4.73357e-06
