epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,479.315,1.39046,0.88701,0.93136,0.68586,0.26062,0.47284,0.30656,1.52273,0.97408,0.95157,0.083726,0.000164384,0.000164384
2,963.12,1.39646,0.90871,0.92721,0.72176,0.26691,0.49968,0.3308,1.40444,0.98177,0.92922,0.0672251,0.000330145,0.000330145
3,1433.78,1.40381,0.90506,0.93527,0.8012,0.28055,0.54137,0.36756,1.41721,0.89158,0.93441,0.0507206,0.00049229,0.00049229
4,1917.28,1.40151,0.8984,0.93069,0.77491,0.25954,0.51752,0.34298,1.49464,1.13791,0.95262,0.0342098,0.000648157,0.000648157
5,2389.88,1.41451,0.91839,0.93953,0.76709,0.27063,0.51994,0.34885,1.41018,0.9447,0.93038,0.0176902,0.000795198,0.000795198
6,2862.16,1.43972,0.91686,0.94204,0.70579,0.26794,0.48757,0.31925,1.41812,0.98483,0.94141,0.00115933,0.000931016,0.000931016
7,3331.32,1.44498,0.91689,0.93888,0.71172,0.23718,0.47576,0.30894,1.436,1.08814,0.94846,0.000904699,0.000904699,0.000904699
8,3802.88,1.41971,0.93178,0.94344,0.71447,0.25162,0.48388,0.31265,1.48371,1.00207,0.9441,0.000871829,0.000871829,0.000871829
9,4276.14,1.42641,0.919,0.94431,0.73898,0.28179,0.51083,0.32956,1.44812,0.92142,0.94469,0.000834896,0.000834896,0.000834896
10,4755.6,1.43155,0.92544,0.94065,0.82085,0.25291,0.53705,0.34402,1.41697,0.9284,0.93519,0.000794305,0.000794305,0.000794305
11,5229.76,1.41368,0.92004,0.9437,0.78786,0.28851,0.54125,0.35614,1.47473,0.94061,0.94046,0.0007505,0.0007505,0.0007505
12,5708.66,1.39208,0.89914,0.94036,0.83121,0.28043,0.55956,0.36311,1.37436,0.86717,0.92997,0.000703962,0.000703962,0.000703962
13,6185.62,1.43945,0.90731,0.93791,0.78739,0.27284,0.5313,0.35642,1.45038,0.91853,0.93535,0.000655199,0.000655199,0.000655199
14,6662.5,1.41189,0.89627,0.92803,0.73018,0.26553,0.49903,0.32603,1.43393,0.93804,0.93883,0.000604748,0.000604748,0.000604748
15,7141.01,1.36249,0.86291,0.92924,0.76193,0.30072,0.53331,0.34117,1.40053,0.84139,0.91983,0.00055316,0.00055316,0.00055316
16,7619.77,1.38945,0.87329,0.93036,0.85001,0.264,0.56,0.35149,1.42878,0.89984,0.93477,0.000501,0.000501,0.000501
17,8094.55,1.37481,0.8574,0.92836,0.80162,0.30018,0.55514,0.36456,1.3352,0.84916,0.91528,0.00044884,0.00044884,0.00044884
18,8572.51,1.34651,0.83768,0.9176,0.77628,0.32441,0.55413,0.36547,1.31876,0.81472,0.91173,0.000397252,0.000397252,0.000397252
19,9051.07,1.31113,0.81326,0.91433,0.80203,0.30681,0.55796,0.37317,1.34754,0.81359,0.91848,0.000346801,0.000346801,0.000346801
20,9534.87,1.32323,0.80871,0.91545,0.7811,0.3241,0.55843,0.3698,1.31746,0.80564,0.90779,0.000298038,0.000298038,0.000298038
21,10011.9,1.30571,0.78965,0.91011,0.7976,0.33368,0.56914,0.37853,1.33333,0.8064,0.9173,0.0002515,0.0002515,0.0002515
22,10486.4,1.31474,0.80119,0.91462,0.82258,0.34176,0.58615,0.39563,1.30722,0.75168,0.91643,0.000207695,0.000207695,0.000207695
23,10966.6,1.31322,0.79327,0.90997,0.82336,0.32139,0.57368,0.38471,1.30903,0.78497,0.90917,0.000167104,0.000167104,0.000167104
24,11437.3,1.28251,0.7772,0.91276,0.84497,0.33822,0.59406,0.40593,1.27378,0.76836,0.90546,0.000130171,0.000130171,0.000130171
25,11903.4,1.29409,0.78061,0.90676,0.85136,0.32779,0.59376,0.40835,1.28823,0.75534,0.90323,9.73005e-05,9.73005e-05,9.73005e-05
26,12369,1.22413,0.73487,0.90927,0.84729,0.32869,0.59043,0.40343,1.27848,0.75835,0.90301,6.88533e-05,6.88533e-05,6.88533e-05
27,12832.7,1.21624,0.72482,0.90679,0.82692,0.34309,0.5889,0.40118,1.27626,0.75203,0.90227,4.51408e-05,4.51408e-05,4.51408e-05
28,13294.8,1.21466,0.71927,0.9082,0.84507,0.33575,0.59372,0.40389,1.27159,0.7583,0.90133,2.64228e-05,2.64228e-05,2.64228e-05
29,13757.3,1.21499,0.72855,0.91035,0.82869,0.34015,0.58812,0.39848,1.27004,0.75642,0.90187,1.29043e-05,1.29043e-05,1.29043e-05
30,14222.6,1.23749,0.74263,0.91756,0.82893,0.33972,0.58785,0.3987,1.26779,0.75323,0.90165,4.73357e-06,4.73357e-06,4.73357e-06
