epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,492.47,1.18066,0.9424,0.95436,0.64998,0.46263,0.5797,0.42994,1.03172,0.85328,0.92273,0.0843282,0.00082483,0.00082483
2,983.587,1.15831,0.89876,0.9405,0.60942,0.45871,0.56149,0.41234,1.02349,0.84812,0.92272,0.0684121,0.00157534,0.00157534
3,1474.71,1.13252,0.8631,0.93604,0.6532,0.4437,0.56862,0.43055,1.01985,0.81313,0.92364,0.0524127,0.0022426,0.0022426
4,1965.27,1.12665,0.84419,0.93407,0.59812,0.4289,0.52931,0.38822,1.08172,0.99695,0.93514,0.03633,0.0028266,0.0028266
5,2456.15,1.12185,0.83824,0.93427,0.68125,0.40392,0.55752,0.40703,1.08044,0.85279,0.93451,0.0201641,0.00332736,0.00332736
6,2945.04,1.1319,0.84456,0.93275,0.57747,0.43682,0.51922,0.37655,1.06177,1.05036,0.9328,0.00391494,0.00374487,0.00374487
7,3434.68,1.16642,0.8779,0.94234,0.60747,0.42615,0.53185,0.38419,1.10204,0.89463,0.9413,0.0035015,0.0035015,0.0035015
8,3924.49,1.14267,0.86048,0.93346,0.62288,0.41852,0.53719,0.40142,1.06442,0.86984,0.93538,0.00325175,0.00325175,0.00325175
9,4414.83,1.10806,0.83691,0.92895,0.66041,0.43131,0.55742,0.4098,1.11001,0.89631,0.94546,0.003002,0.003002,0.003002
10,4905.73,1.12871,0.83692,0.93476,0.53112,0.49037,0.53452,0.39011,1.05503,1.04095,0.93445,0.00275225,0.00275225,0.00275225
11,5391.83,1.05762,0.79266,0.9358,0.67183,0.44139,0.57369,0.42835,1.02623,0.77885,0.92551,0.0025025,0.0025025,0.0025025
12,5877.47,1.04787,0.77547,0.93423,0.70126,0.44082,0.59,0.44388,1.05111,0.80239,0.9339,0.00225275,0.00225275,0.00225275
13,6365.81,1.02078,0.73738,0.92712,0.70063,0.44335,0.58789,0.44235,1.03832,0.82552,0.93208,0.002003,0.002003,0.002003
14,6848.93,1.03133,0.73311,0.92306,0.65383,0.48045,0.58469,0.4353,1.03743,0.83759,0.92879,0.00175325,0.00175325,0.00175325
15,7338.27,1.02583,0.72317,0.91958,0.68221,0.4524,0.58411,0.43178,1.02332,0.78347,0.92303,0.0015035,0.0015035,0.0015035
16,7826.61,0.99797,0.70032,0.91391,0.70072,0.49643,0.61282,0.4579,1.01854,0.75298,0.92058,0.00125375,0.00125375,0.00125375
17,8317.21,0.99628,0.68967,0.91566,0.63314,0.51895,0.59954,0.44548,1.00822,0.80213,0.91874,0.001004,0.001004,0.001004
18,8802.72,0.98622,0.67413,0.91568,0.76285,0.49648,0.64424,0.49255,0.98238,0.70472,0.91365,0.00075425,0.00075425,0.00075425
19,9287.4,0.98559,0.66912,0.91099,0.703,0.51911,0.64243,0.48882,0.97915,0.71225,0.91127,0.0005045,0.0005045,0.0005045
20,9776.39,0.98869,0.67238,0.91185,0.6896,0.52278,0.634,0.48084,0.97906,0.72932,0.91179,0.00025475,0.00025475,0.00025475
