epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,525.781,1.20339,0.696,0.89249,0.82691,0.4393,0.64327,0.44747,1.15623,0.64946,0.88984,0.0888636,0.00123737,0.00123737
2,1054.86,1.17554,0.6737,0.88753,0.81959,0.4438,0.64296,0.44596,1.18752,0.65456,0.89492,0.0776068,0.00248057,0.00248057
3,1577.77,1.16534,0.66452,0.88637,0.81736,0.39189,0.61336,0.42686,1.1836,0.6841,0.89548,0.0663228,0.00369658,0.00369658
4,2105.36,1.16656,0.66465,0.88495,0.81703,0.45104,0.64586,0.44053,1.19947,0.65756,0.89798,0.0549917,0.00486545,0.00486545
5,2630.07,1.19615,0.67982,0.88816,0.76896,0.37474,0.58015,0.39367,1.30127,0.75489,0.91738,0.0435943,0.00596802,0.00596802
6,3150.15,1.17768,0.66628,0.88473,0.80335,0.38956,0.6046,0.39875,1.3063,0.74878,0.9224,0.0321126,0.00698632,0.00698632
7,3670.38,1.19095,0.67254,0.89009,0.77358,0.35177,0.57046,0.3869,1.28083,0.8113,0.92467,0.0205301,0.00790386,0.00790386
8,4196.33,1.19115,0.6776,0.88793,0.79395,0.34872,0.57514,0.39154,1.25947,0.80636,0.9161,0.00883226,0.008706,0.008706
9,4721.39,1.22433,0.70405,0.89325,0.80895,0.40662,0.61532,0.42266,1.2078,0.69806,0.9057,0.00834731,0.00834731,0.00834731
10,5248.99,1.21519,0.69976,0.89004,0.80773,0.42176,0.62538,0.42975,1.20553,0.69042,0.90254,0.00794099,0.00794099,0.00794099
11,5770.8,1.22263,0.70278,0.89515,0.74622,0.40216,0.58475,0.39049,1.27213,0.76228,0.91821,0.0075025,0.0075025,0.0075025
12,6292.07,1.21476,0.70456,0.89682,0.75708,0.41733,0.5993,0.40792,1.23235,0.72635,0.90859,0.00703665,0.00703665,0.00703665
13,6815.95,1.22131,0.70777,0.89278,0.72483,0.36642,0.55107,0.37158,1.24939,0.77486,0.91716,0.00654854,0.00654854,0.00654854
14,7344.08,1.19522,0.6793,0.88805,0.74379,0.39702,0.57652,0.39634,1.22463,0.71895,0.91109,0.00604352,0.00604352,0.00604352
15,7867.27,1.19656,0.68464,0.88931,0.80009,0.42254,0.61914,0.41742,1.23051,0.69267,0.90698,0.00552712,0.00552712,0.00552712
16,8390.23,1.18468,0.67437,0.88733,0.81739,0.43334,0.63502,0.44046,1.18707,0.66852,0.89698,0.005005,0.005005,0.005005
17,8916.37,1.16306,0.66594,0.88498,0.82118,0.42239,0.62958,0.43706,1.17696,0.66254,0.89459,0.00448288,0.00448288,0.00448288
18,9442.72,1.15257,0.65518,0.87906,0.81795,0.42476,0.6285,0.43275,1.1909,0.66606,0.89774,0.00396648,0.00396648,0.00396648
19,9974.29,1.14237,0.64487,0.88042,0.83951,0.45446,0.65552,0.45057,1.16715,0.64277,0.89238,0.00346146,0.00346146,0.00346146
20,10495.1,1.12334,0.63608,0.87999,0.80515,0.42897,0.62886,0.42985,1.21349,0.66352,0.90217,0.00297335,0.00297335,0.00297335
21,11003.4,1.14063,0.64518,0.89439,0.81456,0.43032,0.62866,0.42834,1.18575,0.67219,0.89772,0.0025075,0.0025075,0.0025075
22,11513.1,1.0955,0.61349,0.88128,0.83063,0.43639,0.64292,0.44959,1.13765,0.63113,0.88782,0.00206901,0.00206901,0.00206901
23,12023.1,1.09675,0.60489,0.88106,0.85442,0.44891,0.66014,0.45909,1.1514,0.62731,0.88933,0.00166269,0.00166269,0.00166269
24,12539.1,1.07617,0.59456,0.87923,0.84831,0.46581,0.66518,0.46598,1.12691,0.60964,0.88706,0.00129299,0.00129299,0.00129299
25,13056.5,1.05714,0.58103,0.87567,0.84802,0.47499,0.67109,0.46959,1.12049,0.60265,0.8854,0.00096396,0.00096396,0.00096396
26,13571.3,1.06603,0.58319,0.87663,0.84664,0.47904,0.67259,0.4674,1.1234,0.60248,0.8853,0.000679203,0.000679203,0.000679203
27,14083.8,1.04792,0.56953,0.87284,0.852,0.47767,0.67307,0.46988,1.13218,0.60457,0.88573,0.00044184,0.00044184,0.00044184
28,14591.9,1.04421,0.56812,0.87556,0.84144,0.4802,0.67113,0.46911,1.11967,0.59851,0.88364,0.000254473,0.000254473,0.000254473
29,15104.1,1.02819,0.55947,0.87202,0.84936,0.48393,0.67626,0.47471,1.11383,0.5935,0.88198,0.000119153,0.000119153,0.000119153
30,15620,1.04991,0.57211,0.87131,0.84772,0.48573,0.67645,0.47423,1.11471,0.59485,0.88297,3.73631e-05,3.73631e-05,3.73631e-05
