epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,372.441,1.14044,0.90634,0.94916,0.61094,0.57222,0.62631,0.44613,1.01562,0.87642,0.92684,0.0925457,0.000828252,0.000828252
2,744.485,1.12115,0.8892,0.94068,0.65628,0.5256,0.61674,0.449,1.01918,0.85264,0.92941,0.0850355,0.00165137,0.00165137
3,1114.69,1.12236,0.88344,0.943,0.70914,0.49563,0.61825,0.45501,1.00381,0.83481,0.93249,0.0774847,0.00243392,0.00243392
4,1490.96,1.12215,0.88054,0.94117,0.63721,0.53595,0.61773,0.44332,0.99571,0.8587,0.92634,0.0698645,0.00314705,0.00314705
5,1861.62,1.12132,0.87692,0.94034,0.73542,0.44657,0.60691,0.44371,1.01399,0.86653,0.94012,0.0621487,0.00376459,0.00376459
6,2233.33,1.12673,0.87968,0.94356,0.66619,0.49116,0.60159,0.43155,1.06047,0.85136,0.94198,0.054315,0.00426416,0.00426416
7,2603.62,1.13095,0.88209,0.94283,0.71157,0.49936,0.62428,0.44705,1.05718,0.83434,0.94032,0.0463457,0.00462821,0.00462821
8,2980.37,1.14189,0.89391,0.94628,0.65179,0.48623,0.58582,0.41757,1.06517,0.88326,0.94778,0.0382289,0.00484476,0.00484476
9,3350.69,1.15426,0.9045,0.9475,0.6713,0.5204,0.62105,0.44878,1.03447,0.83766,0.93838,0.0299589,0.00490808,0.00490808
10,3718.93,1.12845,0.88445,0.94642,0.66581,0.54679,0.63751,0.45879,0.9954,0.84032,0.93184,0.0215365,0.00481905,0.00481905
11,4078.15,1.07965,0.84533,0.95011,0.69783,0.51189,0.63036,0.45776,1.01326,0.84467,0.93619,0.0129695,0.00458537,0.00458537
12,4434.73,1.07154,0.8407,0.95118,0.68976,0.5012,0.61648,0.44544,1.03731,0.87601,0.94306,0.00427228,0.00422146,0.00422146
13,4797.05,1.07636,0.84474,0.94794,0.73669,0.46414,0.61966,0.45705,1.03235,0.84467,0.94116,0.00346146,0.00346146,0.00346146
14,5156.99,1.06381,0.82682,0.9496,0.70863,0.56336,0.65772,0.48414,0.9841,0.7889,0.92539,0.00273732,0.00273732,0.00273732
15,5518.61,1.04938,0.80939,0.94163,0.73746,0.55221,0.67104,0.49731,0.97164,0.76117,0.92048,0.00206901,0.00206901,0.00206901
16,5883.25,1.04446,0.80443,0.94327,0.70818,0.56926,0.6719,0.49602,0.96994,0.76941,0.92069,0.001473,0.001473,0.001473
17,6243.03,1.03481,0.7839,0.93891,0.71064,0.58851,0.68631,0.51253,0.94013,0.73119,0.91142,0.00096396,0.00096396,0.00096396
18,6608.62,1.01773,0.766,0.93634,0.69659,0.60186,0.687,0.51185,0.93656,0.73557,0.91055,0.000554422,0.000554422,0.000554422
19,6970.39,1.01187,0.76134,0.92817,0.69856,0.61155,0.69331,0.51692,0.93102,0.72618,0.90831,0.000254473,0.000254473,0.000254473
20,7335.37,1.01856,0.76448,0.92994,0.71224,0.61203,0.69944,0.52127,0.92493,0.71546,0.90741,7.14967e-05,7.14967e-05,7.14967e-05
