epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2601.11,1.44083,0.95017,0.938,0.80446,0.45594,0.64385,0.42771,1.24335,0.89918,0.9167,0.0881478,0.000623798,0.000623798
2,5193.02,1.41751,0.92704,0.93533,0.81268,0.44034,0.63952,0.42316,1.26609,0.92876,0.92253,0.0762709,0.00124689,0.00124689
3,7787.86,1.42223,0.91988,0.93104,0.809,0.38727,0.60617,0.39062,1.32628,0.99059,0.92764,0.0643864,0.00186238,0.00186238
4,10378.3,1.4492,0.936,0.935,0.77881,0.44435,0.62414,0.40741,1.25144,0.92135,0.91948,0.0524887,0.00246462,0.00246462
5,12984.5,1.42818,0.92631,0.93464,0.80115,0.35892,0.58769,0.38349,1.30878,1.07151,0.92766,0.0405722,0.00304812,0.00304812
6,15577.7,1.44827,0.94444,0.93748,0.80674,0.42768,0.62762,0.41452,1.24978,0.93483,0.9134,0.0286316,0.00360754,0.00360754
7,18175.9,1.47687,0.98218,0.94384,0.74765,0.41783,0.59373,0.38585,1.27966,0.95051,0.92286,0.0166619,0.00413782,0.00413782
8,20784,1.49236,0.99468,0.9483,0.77436,0.41788,0.60056,0.39351,1.25864,0.9523,0.92118,0.00465821,0.00463417,0.00463417
9,23380.8,1.50647,1.01926,0.95014,0.76525,0.39757,0.58909,0.38794,1.24892,0.99047,0.91826,0.00452732,0.00452732,0.00452732
10,25986,1.51359,1.03437,0.95296,0.79783,0.36153,0.58652,0.3887,1.31777,0.99793,0.93277,0.004407,0.004407,0.004407
11,28577.8,1.49249,1.0198,0.95238,0.8077,0.41526,0.6217,0.41234,1.24311,0.97194,0.91532,0.00427509,0.00427509,0.00427509
12,31180.6,1.49293,1.01078,0.9483,0.76184,0.42155,0.59986,0.39228,1.22488,0.94329,0.91138,0.00413238,0.00413238,0.00413238
13,33770.4,1.47456,1.0009,0.94825,0.76096,0.43379,0.60821,0.39304,1.26516,0.92642,0.92201,0.00397977,0.00397977,0.00397977
14,36366.2,1.494,1.0073,0.94671,0.77232,0.39347,0.5886,0.39199,1.26948,0.93218,0.92203,0.00381818,0.00381818,0.00381818
15,38977.6,1.48342,0.9957,0.94456,0.76366,0.40834,0.59583,0.3923,1.27561,0.95031,0.92127,0.00364863,0.00364863,0.00364863
16,41579,1.47127,0.98233,0.94446,0.82057,0.45339,0.64795,0.42795,1.21204,0.88738,0.91115,0.00347214,0.00347214,0.00347214
17,44172.9,1.45492,0.96184,0.93838,0.80642,0.43553,0.62816,0.41484,1.25816,0.90745,0.917,0.00328982,0.00328982,0.00328982
18,46775,1.46189,0.96573,0.94059,0.78936,0.43974,0.62319,0.41333,1.22359,0.89064,0.90936,0.00310278,0.00310278,0.00310278
19,49363.9,1.43677,0.94522,0.93832,0.80966,0.36865,0.59591,0.39791,1.264,0.99443,0.92027,0.00291218,0.00291218,0.00291218
20,51965.6,1.42412,0.92925,0.93333,0.80102,0.42548,0.62465,0.41596,1.24251,0.96096,0.91792,0.00271919,0.00271919,0.00271919
21,54568.8,1.41212,0.91525,0.93224,0.78421,0.43606,0.62291,0.40981,1.25716,0.94006,0.91963,0.002525,0.002525,0.002525
22,57162.5,1.41584,0.92168,0.93398,0.81259,0.46677,0.65094,0.43367,1.22627,0.88038,0.91188,0.00233081,0.00233081,0.00233081
23,59762.2,1.4112,0.91981,0.93143,0.81137,0.45225,0.64163,0.43135,1.23521,0.9086,0.91591,0.00213782,0.00213782,0.00213782
24,62368.8,1.40665,0.90897,0.93079,0.79522,0.45335,0.63636,0.4278,1.23384,0.9291,0.91463,0.00194722,0.00194722,0.00194722
25,64988.7,1.38661,0.89257,0.92717,0.79823,0.45604,0.63947,0.42602,1.23057,0.91651,0.91628,0.00176018,0.00176018,0.00176018
26,67586.6,1.38132,0.87233,0.92239,0.82431,0.45938,0.65329,0.44035,1.23305,0.92524,0.91504,0.00157786,0.00157786,0.00157786
27,70194.1,1.38207,0.87489,0.92323,0.82282,0.44879,0.64739,0.43779,1.23398,0.92357,0.9152,0.00140137,0.00140137,0.00140137
28,72793.9,1.38439,0.87011,0.92279,0.81427,0.45939,0.65109,0.4392,1.218,0.89726,0.9107,0.00123182,0.00123182,0.00123182
29,75384.9,1.37091,0.86369,0.92288,0.8152,0.45459,0.64886,0.43716,1.21705,0.92375,0.91,0.00107023,0.00107023,0.00107023
30,77991.3,1.35444,0.84715,0.9183,0.8291,0.46114,0.65735,0.43975,1.24104,0.90599,0.91613,0.000917616,0.000917616,0.000917616
31,80514.4,1.30567,0.81121,0.92736,0.81932,0.46969,0.65857,0.44823,1.23197,0.89088,0.91581,0.000774911,0.000774911,0.000774911
32,83032,1.29663,0.80455,0.92676,0.83884,0.47465,0.66913,0.45411,1.22746,0.89639,0.91198,0.000642995,0.000642995,0.000642995
33,85560.5,1.29248,0.79468,0.92307,0.8445,0.46891,0.66828,0.45428,1.22193,0.90341,0.91268,0.000522683,0.000522683,0.000522683
34,88094.5,1.28358,0.78898,0.92222,0.84454,0.46219,0.66453,0.45256,1.23027,0.9303,0.91516,0.000414716,0.000414716,0.000414716
35,90621.9,1.27132,0.77374,0.91838,0.83892,0.47116,0.66748,0.45293,1.21837,0.89522,0.91221,0.000319759,0.000319759,0.000319759
36,93142.9,1.26668,0.7684,0.9177,0.84114,0.47502,0.67015,0.45815,1.22269,0.90507,0.91329,0.000238398,0.000238398,0.000238398
37,95668.2,1.27176,0.7732,0.91881,0.83896,0.47368,0.66841,0.45351,1.23424,0.91814,0.91588,0.000171135,0.000171135,0.000171135
38,98188.7,1.25931,0.76756,0.91763,0.84369,0.47044,0.66876,0.45641,1.23157,0.91354,0.91455,0.000118384,0.000118384,0.000118384
39,100724,1.26593,0.76689,0.91714,0.8427,0.47667,0.67169,0.45854,1.22739,0.90148,0.91416,8.04714e-05,8.04714e-05,8.04714e-05
40,103250,1.26407,0.76894,0.91777,0.83959,0.47462,0.67033,0.45748,1.22482,0.9082,0.91304,5.76296e-05,5.76296e-05,5.76296e-05
