epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,46366.3,1.32942,2.33786,0.97108,0.56066,0.41691,0.43776,0.29303,1.11815,1.81767,0.8918,0.000404194,0.000404194,0.000404194
31,47884.9,1.33898,2.35279,0.96983,0.55342,0.40759,0.44715,0.2944,1.12379,2.00976,0.89232,0.000397977,0.000397977,0.000397977
32,49392.9,1.32193,2.33808,0.96595,0.49292,0.43902,0.44619,0.30035,1.09818,1.83221,0.89008,0.000391616,0.000391616,0.000391616
33,50890.9,1.29881,2.30094,0.96242,0.54865,0.4398,0.46376,0.3183,1.0984,1.93106,0.88929,0.000385117,0.000385117,0.000385117
34,52407,1.3106,2.28371,0.95975,0.50206,0.44056,0.44974,0.30517,1.0992,2.05151,0.8899,0.000378488,0.000378488,0.000378488
35,53912.7,1.31199,2.24541,0.95924,0.53893,0.44219,0.45927,0.31344,1.08177,2.01597,0.88473,0.000371734,0.000371734,0.000371734
36,55417,1.3108,2.28876,0.96142,0.53558,0.42198,0.44002,0.3021,1.09075,1.77283,0.88859,0.000364863,0.000364863,0.000364863
37,56914.3,1.28274,2.22952,0.9543,0.47058,0.49301,0.45206,0.31241,1.08569,1.93012,0.88727,0.00035788,0.00035788,0.00035788
38,58405.9,1.28142,2.23742,0.95823,0.51338,0.44671,0.44321,0.30447,1.08478,2.26274,0.88628,0.000350794,0.000350794,0.000350794
39,59910,1.28789,2.20719,0.95685,0.55486,0.45363,0.46994,0.31861,1.08123,2.03367,0.88655,0.000343611,0.000343611,0.000343611
40,61405.1,1.26407,2.18079,0.95406,0.52382,0.49251,0.48009,0.3217,1.08839,1.9873,0.88567,0.000336338,0.000336338,0.000336338
41,62905.6,1.26598,2.18852,0.95119,0.54583,0.47492,0.48922,0.33437,1.04276,2.0308,0.87938,0.000328982,0.000328982,0.000328982
42,64400.3,1.26738,2.14542,0.94978,0.5418,0.49656,0.51992,0.35231,1.07357,1.789,0.88188,0.00032155,0.00032155,0.00032155
43,65897.3,1.2679,2.1378,0.94963,0.52249,0.4869,0.50073,0.34179,1.08028,1.98882,0.88173,0.000314051,0.000314051,0.000314051
44,67404.6,1.28682,2.14351,0.95287,0.51319,0.50115,0.48389,0.33108,1.04593,1.96239,0.88041,0.00030649,0.00030649,0.00030649
45,68903.7,1.25819,2.1057,0.94755,0.51407,0.51559,0.48202,0.33135,1.06251,2.2048,0.88038,0.000298877,0.000298877,0.000298877
46,70403.8,1.25291,2.13464,0.94521,0.55785,0.52273,0.51988,0.36101,1.03067,1.74836,0.877,0.000291218,0.000291218,0.000291218
47,71909.8,1.24607,2.10643,0.94535,0.54752,0.50633,0.50738,0.34995,1.04666,1.89025,0.87821,0.00028352,0.00028352,0.00028352
48,73402.6,1.24903,2.09059,0.94364,0.63191,0.48497,0.53832,0.37418,1.04138,1.76336,0.87509,0.000275792,0.000275792,0.000275792
49,74905.5,1.23268,2.06886,0.9419,0.55064,0.53386,0.50628,0.35241,1.03332,2.03153,0.87564,0.000268041,0.000268041,0.000268041
50,76424.1,1.24978,2.09803,0.94374,0.50104,0.5312,0.4776,0.33198,1.07073,2.37271,0.87799,0.000260274,0.000260274,0.000260274
51,77933.1,1.23234,2.061,0.93842,0.52788,0.54038,0.50789,0.35732,1.02895,1.97896,0.87481,0.0002525,0.0002525,0.0002525
52,79427.1,1.22207,2.02523,0.93787,0.57571,0.51385,0.50502,0.35305,1.02567,2.00528,0.87259,0.000244726,0.000244726,0.000244726
53,80927.6,1.21198,2.01748,0.93465,0.58155,0.52916,0.50556,0.3533,1.02741,1.87471,0.87352,0.000236959,0.000236959,0.000236959
54,82434.2,1.20999,1.97435,0.93372,0.67748,0.52914,0.57593,0.39677,1.0155,1.58485,0.86971,0.000229208,0.000229208,0.000229208
55,83948.2,1.21973,2.02569,0.93418,0.62491,0.50772,0.53323,0.37307,1.00263,1.94504,0.86998,0.00022148,0.00022148,0.00022148
56,85451.9,1.21627,1.97466,0.9344,0.56358,0.52321,0.51856,0.36078,1.02069,2.06182,0.87001,0.000213782,0.000213782,0.000213782
57,86970.3,1.20691,1.97709,0.93258,0.50817,0.57093,0.51785,0.35785,1.01003,2.10383,0.8701,0.000206123,0.000206123,0.000206123
58,88466.3,1.19421,1.96033,0.92817,0.59717,0.52009,0.53649,0.3754,1.00768,2.01413,0.86867,0.00019851,0.00019851,0.00019851
59,89963.5,1.18453,1.93196,0.92853,0.54491,0.54828,0.52941,0.37551,1.00263,2.02075,0.86778,0.000190949,0.000190949,0.000190949
60,91472.3,1.18987,1.94785,0.92873,0.54965,0.56935,0.53056,0.37569,0.99006,1.94803,0.86384,0.00018345,0.00018345,0.00018345
61,92976.8,1.19586,1.9246,0.92865,0.53238,0.56568,0.54818,0.39018,0.99261,1.84341,0.86564,0.000176018,0.000176018,0.000176018
62,94486.6,1.1913,1.94838,0.9301,0.54202,0.58495,0.52221,0.36625,0.98936,2.02668,0.86597,0.000168662,0.000168662,0.000168662
63,96008.4,1.18597,1.94318,0.92582,0.5473,0.56629,0.51671,0.36784,0.9846,2.13651,0.86377,0.000161389,0.000161389,0.000161389
64,97521,1.17893,1.93047,0.92453,0.54207,0.56546,0.51935,0.36794,0.98588,2.03876,0.86518,0.000154206,0.000154206,0.000154206
65,99038,1.17812,1.90201,0.92426,0.50769,0.57048,0.48946,0.34241,0.98684,2.26011,0.86213,0.00014712,0.00014712,0.00014712
66,100547,1.18073,1.8856,0.92336,0.5697,0.56109,0.54196,0.38707,0.97499,1.93466,0.86273,0.000140137,0.000140137,0.000140137
67,102063,1.18333,1.90632,0.92557,0.57422,0.56776,0.54383,0.38766,0.97358,1.95945,0.86223,0.000133266,0.000133266,0.000133266
68,103568,1.16502,1.87037,0.92311,0.57738,0.55364,0.52249,0.36708,0.98283,2.1824,0.86321,0.000126512,0.000126512,0.000126512
69,105066,1.18028,1.89571,0.92176,0.51615,0.59905,0.54826,0.38744,0.9709,2.10809,0.86007,0.000119883,0.000119883,0.000119883
70,106566,1.17745,1.86866,0.9234,0.54644,0.58616,0.53401,0.37808,0.97175,2.17837,0.86055,0.000113384,0.000113384,0.000113384
71,108085,1.15753,1.86394,0.9181,0.55966,0.58982,0.55545,0.3908,0.96887,2.15077,0.85855,0.000107023,0.000107023,0.000107023
72,109594,1.1517,1.82838,0.91881,0.57195,0.56876,0.53363,0.37806,0.96483,2.23982,0.85962,0.000100806,0.000100806,0.000100806
73,111092,1.16111,1.84722,0.91815,0.60482,0.56426,0.56162,0.39713,0.95934,1.94467,0.85967,9.47376e-05,9.47376e-05,9.47376e-05
74,112600,1.1555,1.83339,0.91848,0.56953,0.58208,0.55157,0.39142,0.95905,2.04499,0.85945,8.88253e-05,8.88253e-05,8.88253e-05
75,114111,1.14561,1.78526,0.91442,0.59529,0.58726,0.58289,0.41041,0.95718,2.03851,0.85787,8.30746e-05,8.30746e-05,8.30746e-05
76,115617,1.15673,1.81863,0.91547,0.55751,0.60156,0.56295,0.39701,0.95645,2.05563,0.85844,7.74911e-05,7.74911e-05,7.74911e-05
77,117114,1.14785,1.83046,0.91387,0.55138,0.60399,0.54809,0.38907,0.95108,2.09721,0.8568,7.20803e-05,7.20803e-05,7.20803e-05
78,118604,1.14768,1.79862,0.91689,0.57852,0.57668,0.55408,0.39222,0.94755,2.02869,0.85678,6.68475e-05,6.68475e-05,6.68475e-05
79,120123,1.13737,1.78464,0.91492,0.54285,0.6056,0.54366,0.38392,0.95707,2.23408,0.85609,6.1798e-05,6.1798e-05,6.1798e-05
80,121620,1.12731,1.79701,0.91199,0.54211,0.60329,0.53575,0.37888,0.95322,2.32472,0.85628,5.69366e-05,5.69366e-05,5.69366e-05
81,123143,1.13994,1.80159,0.91272,0.57279,0.59082,0.55139,0.3941,0.94872,2.10587,0.8551,5.22683e-05,5.22683e-05,5.22683e-05
82,124675,1.13433,1.76961,0.91437,0.5498,0.61354,0.54979,0.38847,0.9519,2.27298,0.85633,4.77976e-05,4.77976e-05,4.77976e-05
83,126222,1.1394,1.79009,0.91216,0.55944,0.60754,0.55738,0.39536,0.95011,2.18762,0.85504,4.35288e-05,4.35288e-05,4.35288e-05
84,127741,1.12215,1.76872,0.91109,0.56224,0.59905,0.55083,0.39108,0.94959,2.2065,0.85602,3.94663e-05,3.94663e-05,3.94663e-05
85,129270,1.13002,1.7733,0.91131,0.50667,0.62489,0.52935,0.37559,0.95212,2.40455,0.8555,3.56141e-05,3.56141e-05,3.56141e-05
86,130801,1.12996,1.76367,0.91228,0.53536,0.62218,0.54558,0.38833,0.9541,2.2537,0.85609,3.19759e-05,3.19759e-05,3.19759e-05
87,132354,1.13574,1.75711,0.90948,0.53824,0.62474,0.5461,0.3895,0.94715,2.27333,0.85565,2.85553e-05,2.85553e-05,2.85553e-05
88,133902,1.12183,1.75585,0.91139,0.52617,0.63071,0.54349,0.3878,0.94566,2.26458,0.85503,2.53557e-05,2.53557e-05,2.53557e-05
89,135439,1.12287,1.74467,0.90931,0.54437,0.61293,0.54514,0.38766,0.9485,2.32607,0.85549,2.23803e-05,2.23803e-05,2.23803e-05
90,136945,1.12356,1.75306,0.91256,0.54133,0.62215,0.54643,0.38856,0.94364,2.27316,0.85482,1.9632e-05,1.9632e-05,1.9632e-05
91,138414,1.05903,1.67638,0.90468,0.5541,0.59779,0.5493,0.38689,0.96187,2.27064,0.85679,1.71135e-05,1.71135e-05,1.71135e-05
92,139883,1.05926,1.64877,0.90165,0.53582,0.61434,0.52636,0.37344,0.95744,2.40875,0.85586,1.48273e-05,1.48273e-05,1.48273e-05
93,141357,1.04103,1.6319,0.90003,0.5681,0.59541,0.54888,0.38669,0.95522,2.24945,0.85524,1.27757e-05,1.27757e-05,1.27757e-05
94,142827,1.04376,1.62372,0.90086,0.54356,0.61089,0.53671,0.38012,0.95523,2.34262,0.8547,1.09606e-05,1.09606e-05,1.09606e-05
95,144301,1.047,1.63089,0.89779,0.54292,0.61369,0.5371,0.38031,0.95665,2.35319,0.85498,9.38391e-06,9.38391e-06,9.38391e-06
96,145786,1.0504,1.63082,0.90219,0.53506,0.6145,0.53327,0.37648,0.95471,2.34862,0.8549,8.04714e-06,8.04714e-06,8.04714e-06
97,147269,1.05212,1.63945,0.90096,0.55914,0.60631,0.54136,0.38086,0.9551,2.26472,0.85504,6.95161e-06,6.95161e-06,6.95161e-06
98,148747,1.04267,1.61162,0.89962,0.5441,0.61922,0.53962,0.37963,0.95519,2.29981,0.85491,6.09841e-06,6.09841e-06,6.09841e-06
99,150225,1.04858,1.62649,0.90036,0.539,0.61444,0.53472,0.37713,0.95482,2.34297,0.85492,5.48838e-06,5.48838e-06,5.48838e-06
100,151701,1.04408,1.6291,0.90213,0.53882,0.61464,0.53679,0.37838,0.9534,2.31686,0.85475,5.12213e-06,5.12213e-06,5.12213e-06
