epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1760.49,1.46596,1.02702,0.94639,0.76754,0.41543,0.5986,0.38958,1.21933,0.8612,0.90672,0.0881818,0.00062201,0.00062201
2,3514.84,1.48704,1.04678,0.94967,0.81822,0.40148,0.61307,0.40459,1.21662,0.84689,0.90549,0.0763049,0.00124511,0.00124511
3,5260.36,1.48548,1.04757,0.9495,0.77208,0.40622,0.59593,0.38559,1.24064,0.8618,0.90991,0.0644204,0.0018606,0.0018606
4,7023.4,1.52497,1.09015,0.95876,0.72871,0.31851,0.52493,0.3495,1.2424,0.92833,0.91495,0.0525227,0.00246286,0.00246286
5,8771.23,1.52764,1.09109,0.95684,0.78217,0.36864,0.5795,0.37974,1.22857,0.94314,0.91071,0.0406062,0.00304637,0.00304637
6,10525.9,1.53409,1.10634,0.96031,0.69525,0.35997,0.53909,0.3433,1.3127,0.90281,0.92058,0.0286656,0.00360582,0.00360582
7,12274.2,1.58171,1.14131,0.97155,0.73545,0.29356,0.51839,0.34818,1.26611,0.96374,0.91839,0.0166959,0.00413613,0.00413613
8,14022.2,1.59505,1.16408,0.97333,0.67708,0.25947,0.47098,0.29425,1.42793,1.01925,0.94892,0.00469232,0.00463251,0.00463251
9,15765.4,1.6258,1.20304,0.98264,0.70267,0.34585,0.52585,0.33057,1.29225,0.93002,0.91893,0.00452732,0.00452732,0.00452732
10,17508.1,1.60235,1.1923,0.97961,0.67293,0.32963,0.50369,0.32823,1.32301,0.9365,0.92216,0.004407,0.004407,0.004407
11,19266.8,1.61291,1.20442,0.97758,0.72635,0.2549,0.48792,0.32578,1.29391,1.01944,0.92325,0.00427509,0.00427509,0.00427509
12,21011.8,1.60356,1.17579,0.97588,0.70329,0.36709,0.54246,0.34675,1.27064,0.95899,0.91434,0.00413238,0.00413238,0.00413238
13,22764.3,1.58591,1.16561,0.97343,0.71471,0.34348,0.53412,0.34387,1.29008,0.90629,0.91695,0.00397977,0.00397977,0.00397977
14,24518,1.57586,1.1541,0.97304,0.7102,0.31499,0.51971,0.34001,1.31074,0.946,0.92371,0.00381818,0.00381818,0.00381818
15,26272.5,1.56349,1.13815,0.96803,0.75912,0.34284,0.55549,0.3657,1.26432,0.93319,0.91593,0.00364863,0.00364863,0.00364863
16,28027.2,1.55912,1.12511,0.96367,0.71845,0.3482,0.54012,0.35168,1.28741,0.90511,0.91748,0.00347214,0.00347214,0.00347214
17,29772.1,1.52732,1.10593,0.96294,0.72163,0.37827,0.55571,0.35904,1.27121,0.9005,0.91535,0.00328982,0.00328982,0.00328982
18,31522.4,1.5464,1.10612,0.96035,0.7307,0.33558,0.53512,0.34422,1.28849,0.92341,0.92277,0.00310278,0.00310278,0.00310278
19,33262.2,1.52149,1.0743,0.95502,0.737,0.39441,0.56986,0.37922,1.2179,0.86593,0.90088,0.00291218,0.00291218,0.00291218
20,35017.8,1.5081,1.05764,0.95233,0.75829,0.36557,0.56535,0.38114,1.24447,0.91311,0.91083,0.00271919,0.00271919,0.00271919
21,36771.3,1.50073,1.06027,0.9542,0.75929,0.35438,0.56284,0.36865,1.26731,0.93956,0.91618,0.002525,0.002525,0.002525
22,38525.9,1.49075,1.02798,0.94784,0.74904,0.45896,0.61418,0.40225,1.21982,0.84997,0.90651,0.00233081,0.00233081,0.00233081
