epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,478.667,1.33908,0.82404,0.9135,0.73461,0.28099,0.508,0.34227,1.31097,0.82961,0.93701,0.0836589,0.000131783,0.000131783
2,947.133,1.28991,0.79737,0.90758,0.7441,0.33262,0.54264,0.35004,1.28309,0.79538,0.91907,0.0671249,0.000264391,0.000264391
3,1421.7,1.30654,0.79912,0.90967,0.85858,0.27528,0.56666,0.39259,1.26342,0.80507,0.9131,0.0505879,0.0003941,0.0003941
4,1892.41,1.31853,0.82274,0.91477,0.71353,0.32476,0.52238,0.35041,1.28099,0.81623,0.92163,0.0340459,0.000518782,0.000518782
5,2360.7,1.3236,0.81153,0.91259,0.72092,0.28726,0.50336,0.34424,1.28174,0.80688,0.91944,0.0174969,0.000636394,0.000636394
6,2829.95,1.31455,0.80138,0.91769,0.74511,0.3202,0.53074,0.3392,1.2945,0.8216,0.9222,0.000938816,0.000745017,0.000745017
7,3296.17,1.35696,0.8398,0.91785,0.83433,0.24321,0.53816,0.35563,1.27094,0.80745,0.92075,0.000723683,0.000723683,0.000723683
8,3762.03,1.33673,0.81924,0.92055,0.72478,0.31641,0.52362,0.34972,1.28351,0.796,0.92185,0.000697361,0.000697361,0.000697361
9,4238.77,1.35777,0.83697,0.91943,0.80251,0.28554,0.54577,0.35954,1.29298,0.80401,0.92529,0.000667785,0.000667785,0.000667785
10,4708.73,1.32533,0.81642,0.9172,0.70318,0.29334,0.49769,0.33411,1.30165,0.83714,0.92388,0.000635279,0.000635279,0.000635279
11,5175.99,1.30187,0.80598,0.91438,0.71757,0.34586,0.53483,0.34944,1.30947,0.78843,0.92806,0.0006002,0.0006002,0.0006002
12,5643.43,1.29831,0.79086,0.9093,0.77807,0.28744,0.53122,0.35967,1.26216,0.78288,0.91598,0.000562932,0.000562932,0.000562932
13,6115.26,1.29516,0.79548,0.91034,0.80355,0.30621,0.5514,0.36238,1.26737,0.76648,0.9166,0.000523883,0.000523883,0.000523883
14,6583.86,1.28194,0.7825,0.91244,0.77894,0.32673,0.54939,0.36708,1.22898,0.75692,0.90965,0.000483482,0.000483482,0.000483482
15,7054.91,1.29115,0.78657,0.91005,0.78126,0.31799,0.54921,0.38144,1.22867,0.74873,0.91147,0.00044217,0.00044217,0.00044217
16,7524.01,1.27588,0.77588,0.90774,0.8243,0.33244,0.58218,0.38435,1.23072,0.73245,0.91225,0.0004004,0.0004004,0.0004004
17,7992.89,1.27539,0.76446,0.90372,0.82209,0.34322,0.58359,0.38696,1.22698,0.72543,0.90966,0.00035863,0.00035863,0.00035863
18,8461.22,1.24247,0.74125,0.90748,0.81673,0.35914,0.59056,0.39397,1.19955,0.71763,0.90639,0.000317318,0.000317318,0.000317318
19,8929,1.23206,0.7378,0.89782,0.83831,0.33609,0.58988,0.40781,1.20614,0.71866,0.90597,0.000276917,0.000276917,0.000276917
20,9399.79,1.24432,0.74,0.90062,0.82425,0.37687,0.60334,0.40236,1.18962,0.69201,0.90155,0.000237868,0.000237868,0.000237868
21,9855.44,1.17303,0.69591,0.90222,0.81834,0.34585,0.58295,0.38978,1.22615,0.73008,0.91167,0.0002006,0.0002006,0.0002006
22,10310.2,1.15332,0.67449,0.89713,0.84209,0.37796,0.61056,0.40485,1.2073,0.70355,0.90591,0.000165521,0.000165521,0.000165521
23,10770.4,1.13441,0.6599,0.89505,0.84816,0.36429,0.60667,0.40974,1.19605,0.69034,0.90121,0.000133015,0.000133015,0.000133015
24,11229.4,1.15585,0.6739,0.90089,0.84568,0.37283,0.61049,0.4111,1.19864,0.68766,0.90194,0.000103439,0.000103439,0.000103439
25,11692,1.1415,0.65768,0.89289,0.84653,0.38629,0.61843,0.41425,1.17996,0.67939,0.90068,7.71168e-05,7.71168e-05,7.71168e-05
26,12152.2,1.14162,0.65523,0.89115,0.83839,0.37631,0.61007,0.40811,1.18251,0.68007,0.90034,5.43362e-05,5.43362e-05,5.43362e-05
27,12614.5,1.1405,0.65212,0.89412,0.85472,0.38457,0.62159,0.41928,1.16613,0.67027,0.89773,3.53472e-05,3.53472e-05,3.53472e-05
28,13073.1,1.12173,0.64632,0.88808,0.86122,0.38604,0.62564,0.42076,1.17048,0.67054,0.89835,2.03578e-05,2.03578e-05,2.03578e-05
29,13535.6,1.118,0.63661,0.89037,0.85309,0.38771,0.62286,0.41867,1.17161,0.67034,0.89828,9.53222e-06,9.53222e-06,9.53222e-06
30,13994.2,1.1269,0.63808,0.89388,0.85478,0.38792,0.6232,0.41903,1.17079,0.66971,0.89816,2.98905e-06,2.98905e-06,2.98905e-06
