epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1749.32,1.45317,1.00489,0.94284,0.78852,0.46028,0.63399,0.41775,1.19336,0.82874,0.90224,0.0881818,0.00062201,0.00062201
2,3516.49,1.44985,0.99139,0.94092,0.80295,0.38582,0.601,0.40474,1.23384,0.88686,0.90762,0.0763049,0.00124511,0.00124511
3,5263.81,1.43586,0.97906,0.93718,0.774,0.32969,0.56003,0.36906,1.33283,0.97228,0.93172,0.0644204,0.0018606,0.0018606
4,7014.87,1.46142,0.99941,0.94282,0.80911,0.33319,0.57536,0.38822,1.26595,0.94686,0.92086,0.0525227,0.00246286,0.00246286
5,8766.48,1.4591,0.99112,0.94004,0.78525,0.35767,0.57641,0.38345,1.27931,0.95616,0.91694,0.0406062,0.00304637,0.00304637
6,10506.9,1.46031,1.00005,0.94215,0.69846,0.44303,0.5836,0.3689,1.28713,0.85591,0.91866,0.0286656,0.00360582,0.00360582
7,12260.9,1.49726,1.03275,0.94996,0.79443,0.33976,0.57117,0.38266,1.26241,0.96804,0.91994,0.0166959,0.00413613,0.00413613
8,14012.3,1.50987,1.05083,0.9539,0.74434,0.20801,0.47995,0.3005,1.54509,1.29209,0.99228,0.00469232,0.00463251,0.00463251
9,15763.5,1.53691,1.08183,0.96097,0.6993,0.39706,0.55798,0.35847,1.26737,0.88501,0.91405,0.00452732,0.00452732,0.00452732
10,17517.3,1.51649,1.07882,0.95756,0.71369,0.39281,0.55721,0.36493,1.26908,0.89251,0.91591,0.004407,0.004407,0.004407
11,19268.4,1.53313,1.08356,0.95738,0.74842,0.41186,0.58244,0.37465,1.24848,0.88952,0.91148,0.00427509,0.00427509,0.00427509
12,21011.6,1.52299,1.06846,0.95654,0.67499,0.32904,0.50254,0.32623,1.29938,0.98216,0.91825,0.00413238,0.00413238,0.00413238
