epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,256.776,1.4466,1.14088,0.96671,0.54609,0.31063,0.4443,0.30165,1.23984,0.97246,0.91908,0.0882681,0.00061747,0.00061747
2,511.971,1.45156,1.12416,0.9623,0.50488,0.31606,0.42194,0.28134,1.29345,0.99621,0.92361,0.0763882,0.00123757,0.00123757
3,764.703,1.41849,1.11166,0.95558,0.49569,0.34001,0.43124,0.29473,1.2221,0.95183,0.92218,0.0644887,0.00183814,0.00183814
4,1018.77,1.43554,1.11519,0.96168,0.5201,0.3221,0.43253,0.29507,1.23358,0.96035,0.92252,0.0525556,0.00240496,0.00240496
5,1273.2,1.50637,1.15357,0.96768,0.52844,0.29848,0.41788,0.27902,1.28786,1.04304,0.92796,0.0405753,0.00292468,0.00292468
6,1528.04,1.47931,1.13743,0.96803,0.50149,0.30394,0.41297,0.27304,1.3213,1.04035,0.93855,0.0285357,0.00338513,0.00338513
7,1780.49,1.50921,1.16282,0.97731,0.4615,0.2906,0.37969,0.25118,1.37864,1.07826,0.95191,0.0164263,0.00377567,0.00377567
8,2031.09,1.5151,1.153,0.97325,0.52806,0.31999,0.43292,0.28345,1.30265,1.0152,0.9287,0.00423809,0.00408749,0.00408749
9,2287.92,1.52295,1.147,0.97196,0.49768,0.33061,0.42334,0.27695,1.30758,1.00464,0.93462,0.00383968,0.00383968,0.00383968
10,2538.86,1.4738,1.12928,0.96882,0.51991,0.32265,0.42662,0.28195,1.3496,1.01353,0.94409,0.00356459,0.00356459,0.00356459
11,2790.33,1.46834,1.11359,0.96531,0.50667,0.33238,0.43093,0.28211,1.28979,1.00207,0.93177,0.00327272,0.00327272,0.00327272
12,3044.39,1.44755,1.09628,0.95741,0.55759,0.31613,0.45042,0.29651,1.28046,0.97992,0.92507,0.00296866,0.00296866,0.00296866
13,3297.99,1.44228,1.09905,0.96049,0.56449,0.32638,0.456,0.30691,1.23452,0.94555,0.92071,0.00265721,0.00265721,0.00265721
14,3553.56,1.43811,1.09404,0.96012,0.52205,0.35045,0.44712,0.29987,1.2327,0.94783,0.9198,0.00234329,0.00234329,0.00234329
15,3806.79,1.43425,1.09003,0.95579,0.55544,0.33957,0.46356,0.31044,1.21944,0.93842,0.91813,0.00203184,0.00203184,0.00203184
16,4042.42,1.30682,1.0313,0.94693,0.55317,0.32973,0.45359,0.30891,1.22043,0.95142,0.92012,0.00172778,0.00172778,0.00172778
17,4278.18,1.30162,1.02127,0.94833,0.54175,0.36479,0.46737,0.31317,1.19756,0.92816,0.91289,0.00143591,0.00143591,0.00143591
18,4514.14,1.29803,1.01895,0.94712,0.55555,0.35428,0.47142,0.31683,1.19138,0.94693,0.91334,0.00116082,0.00116082,0.00116082
19,4755.64,1.27711,1.00917,0.94617,0.55366,0.35295,0.46648,0.31462,1.21602,0.93616,0.91709,0.000906849,0.000906849,0.000906849
20,4990.15,1.25375,0.98097,0.93877,0.56086,0.37324,0.48514,0.33003,1.17199,0.90449,0.9075,0.000678011,0.000678011,0.000678011
21,5226.39,1.29562,1.0153,0.94725,0.57762,0.36344,0.48594,0.33016,1.16949,0.90329,0.90656,0.00047791,0.00047791,0.00047791
22,5463.39,1.26889,0.98011,0.94056,0.58266,0.37239,0.49381,0.3344,1.16496,0.89439,0.90463,0.000309702,0.000309702,0.000309702
23,5700.29,1.2804,0.99506,0.94029,0.57234,0.37344,0.49021,0.33515,1.15355,0.89332,0.90374,0.000176041,0.000176041,0.000176041
24,5937.19,1.25568,0.9768,0.93363,0.5725,0.37742,0.49332,0.33621,1.15131,0.88854,0.90333,7.90342e-05,7.90342e-05,7.90342e-05
25,6173.5,1.26759,0.99121,0.94035,0.57647,0.37355,0.49213,0.33581,1.15225,0.88886,0.90298,2.02113e-05,2.02113e-05,2.02113e-05
