epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,253.684,2.60817,2.97634,1.28114,0,0,0,0,2.12237,3.08842,1.16297,0.0673976,0.000329317,0.000329317
2,504.651,2.24276,2.19555,1.15393,0.21309,0.06609,0.14093,0.0884,2.10245,2.00986,1.10598,0.0343936,0.000658612,0.000658612
3,751.423,2.03195,1.88162,1.10291,0.23914,0.13229,0.18232,0.10722,1.81946,1.67302,1.07171,0.00137346,0.000971854,0.000971854
4,1001.5,1.95219,1.72567,1.085,0.29816,0.16544,0.21763,0.13063,1.66862,1.51944,1.02274,0.000946048,0.000946048,0.000946048
5,1252.15,1.94767,1.6653,1.07266,0.29349,0.1763,0.23541,0.14974,1.60145,1.41057,1.0051,0.000905463,0.000905463,0.000905463
6,1502.5,1.83614,1.54697,1.05134,0.28781,0.19316,0.24752,0.15005,1.60265,1.33609,1.00193,0.000855018,0.000855018,0.000855018
7,1752.18,1.816,1.51352,1.05118,0.37545,0.17815,0.27922,0.18107,1.54258,1.27425,1.00464,0.000795954,0.000795954,0.000795954
8,1999.22,1.76179,1.43835,1.0329,0.33378,0.2246,0.28742,0.18239,1.47518,1.21533,0.97654,0.000729725,0.000729725,0.000729725
9,2251.12,1.75205,1.39571,1.02601,0.38035,0.21946,0.30844,0.20054,1.46329,1.16789,0.9656,0.000657963,0.000657963,0.000657963
10,2499.67,1.69037,1.36015,1.01691,0.40743,0.2103,0.31447,0.20545,1.47522,1.15036,0.96788,0.000582435,0.000582435,0.000582435
11,2731.94,1.60079,1.29535,1.00968,0.42516,0.21983,0.32337,0.21363,1.44453,1.15479,0.96102,0.000505,0.000505,0.000505
12,2965.91,1.52764,1.21545,0.99899,0.42994,0.23646,0.3387,0.2261,1.40303,1.09593,0.9598,0.000427565,0.000427565,0.000427565
13,3200.99,1.57615,1.25534,1.00607,0.44548,0.23294,0.34357,0.23356,1.39571,1.07575,0.95431,0.000352037,0.000352037,0.000352037
14,3435.45,1.52409,1.19507,0.99312,0.41531,0.26271,0.35153,0.23229,1.37526,1.05976,0.94104,0.000280275,0.000280275,0.000280275
15,3667.45,1.50505,1.17989,0.99048,0.4512,0.24137,0.35457,0.24117,1.37883,1.04709,0.94783,0.000214046,0.000214046,0.000214046
16,3898.97,1.46753,1.13836,0.97989,0.44508,0.25621,0.35941,0.24405,1.34404,1.02272,0.9374,0.000154982,0.000154982,0.000154982
17,4131.74,1.47961,1.14902,0.98198,0.43471,0.26727,0.36306,0.24722,1.33226,1.00417,0.93419,0.000104537,0.000104537,0.000104537
18,4364.84,1.46377,1.13958,0.97789,0.5209,0.26432,0.40335,0.27495,1.3201,1.00253,0.93424,6.39518e-05,6.39518e-05,6.39518e-05
19,4597.7,1.45174,1.12616,0.97551,0.56733,0.27005,0.42828,0.28872,1.31591,0.99615,0.9328,3.4227e-05,3.4227e-05,3.4227e-05
20,4829.7,1.4417,1.11306,0.97487,0.55858,0.27096,0.42509,0.28739,1.30896,0.99082,0.93108,1.60943e-05,1.60943e-05,1.60943e-05
