epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1665.09,1.27856,0.82023,0.9245,0.79961,0.48132,0.65472,0.4336,1.21793,0.8245,0.90731,0.0881818,0.00062201,0.00062201
2,3329.47,1.27581,0.80588,0.9216,0.81396,0.48893,0.66131,0.43874,1.20827,0.80302,0.90017,0.0762766,0.0012168,0.0012168
3,4991.85,1.26203,0.79176,0.91836,0.82587,0.45337,0.64748,0.42953,1.2122,0.83345,0.90601,0.0642548,0.00169504,0.00169504
4,6657.81,1.26533,0.79726,0.91845,0.82277,0.46715,0.65241,0.43664,1.21535,0.83943,0.90948,0.0520473,0.0019875,0.0019875
5,8322.99,1.25114,0.78766,0.91792,0.82082,0.48197,0.66185,0.43878,1.20601,0.80772,0.90234,0.039614,0.00205417,0.00205417
6,9987.26,1.25904,0.79211,0.91882,0.81351,0.4893,0.66302,0.44215,1.18688,0.79375,0.89944,0.026952,0.00189224,0.00189224
7,11658.4,1.23458,0.77644,0.91516,0.82159,0.46,0.64851,0.436,1.20067,0.82129,0.90328,0.0140989,0.00153911,0.00153911
8,13318.1,1.2284,0.76205,0.91199,0.80935,0.49831,0.6663,0.44764,1.16344,0.77671,0.89346,0.0011294,0.00106959,0.00106959
9,14983.5,1.21474,0.75076,0.91081,0.82436,0.49194,0.66785,0.44951,1.18602,0.80131,0.90174,0.000522683,0.000522683,0.000522683
10,16644.6,1.19689,0.73276,0.90535,0.82526,0.50001,0.67536,0.45387,1.17789,0.79917,0.89934,0.000171135,0.000171135,0.000171135
