epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,460.166,2.46375,2.41833,1.25177,0.22269,0.08221,0.1442,0.07755,2.19907,3.35759,1.14156,0.083726,0.000164384,0.000164384
2,921.758,2.08999,1.73341,1.10957,0.33586,0.11735,0.22282,0.1365,1.8786,1.8455,1.05576,0.0672251,0.000330145,0.000330145
3,1386.95,1.94784,1.59124,1.08024,0.34006,0.09229,0.21905,0.14262,1.83471,1.52678,1.03227,0.0507206,0.00049229,0.00049229
4,1848.32,1.8597,1.44253,1.05193,0.36291,0.17446,0.26579,0.16217,1.79566,1.76461,1.02515,0.0342098,0.000648157,0.000648157
5,2309.5,1.85714,1.42861,1.05277,0.55107,0.1295,0.34265,0.23379,1.85919,1.4743,1.08825,0.0176902,0.000795198,0.000795198
6,2775.34,1.83908,1.35799,1.03452,0.5415,0.13251,0.34179,0.21617,1.9261,1.59448,1.06796,0.00115933,0.000931016,0.000931016
7,3236.19,1.81078,1.32297,1.03221,0.47327,0.18785,0.333,0.21002,1.68031,1.38955,1.00465,0.000904699,0.000904699,0.000904699
8,3697.56,1.7371,1.267,1.02268,0.40866,0.14527,0.27596,0.17824,1.67691,1.30224,0.99985,0.000871829,0.000871829,0.000871829
9,4162.03,1.70628,1.21797,1.01448,0.527,0.14767,0.33788,0.23196,1.65442,1.25458,1.00066,0.000834896,0.000834896,0.000834896
10,4623.58,1.67215,1.1842,1.00034,0.60169,0.14692,0.37401,0.25717,1.6546,1.31237,1.01528,0.000794305,0.000794305,0.000794305
11,5088.34,1.62883,1.16842,1.00085,0.62776,0.16483,0.39656,0.26107,1.76517,1.27467,0.98479,0.0007505,0.0007505,0.0007505
12,5560.22,1.60344,1.14234,0.99427,0.65679,0.19531,0.42511,0.27986,1.55687,1.27369,0.96679,0.000703962,0.000703962,0.000703962
13,6022.28,1.64931,1.1445,0.98845,0.71787,0.18097,0.44928,0.28432,1.65208,1.14291,0.98283,0.000655199,0.000655199,0.000655199
14,6485.93,1.64946,1.13186,0.98358,0.5474,0.19645,0.37169,0.24617,1.53009,1.15394,0.97309,0.000604748,0.000604748,0.000604748
15,6956.13,1.55526,1.07507,0.98047,0.64668,0.21699,0.43143,0.29253,1.46427,0.99749,0.94126,0.00055316,0.00055316,0.00055316
16,7419.45,1.57737,1.07619,0.97603,0.58051,0.19263,0.38362,0.26359,1.56235,1.05512,0.96114,0.000501,0.000501,0.000501
17,7875.42,1.55954,1.04725,0.97569,0.64378,0.19429,0.41789,0.28457,1.46468,0.99807,0.93914,0.00044884,0.00044884,0.00044884
18,8335.06,1.50789,1.00926,0.95594,0.59978,0.23396,0.41556,0.285,1.41038,0.91943,0.93698,0.000397252,0.000397252,0.000397252
19,8799.67,1.47251,0.98428,0.95381,0.63713,0.22115,0.4268,0.30087,1.40435,0.94081,0.93248,0.000346801,0.000346801,0.000346801
20,9260.59,1.48157,0.97759,0.95285,0.698,0.22539,0.46229,0.32574,1.43324,0.92556,0.93279,0.000298038,0.000298038,0.000298038
21,9724.65,1.46517,0.95561,0.94755,0.73912,0.24389,0.48984,0.32328,1.38997,0.92017,0.92595,0.0002515,0.0002515,0.0002515
22,10187.6,1.45126,0.95249,0.94922,0.6811,0.2341,0.45745,0.32305,1.38676,0.90277,0.92741,0.000207695,0.000207695,0.000207695
23,10653.8,1.46005,0.94681,0.94381,0.69035,0.24987,0.46865,0.31835,1.38719,0.88263,0.92518,0.000167104,0.000167104,0.000167104
24,11120.6,1.41376,0.91711,0.94411,0.74111,0.25537,0.49834,0.33878,1.37429,0.87114,0.92463,0.000130171,0.000130171,0.000130171
25,11588.2,1.42291,0.91179,0.93644,0.85278,0.24317,0.5488,0.38242,1.36776,0.84975,0.92259,9.73005e-05,9.73005e-05,9.73005e-05
26,12045.2,1.33214,0.85663,0.93934,0.85146,0.23558,0.54418,0.3733,1.36759,0.85627,0.92459,6.88533e-05,6.88533e-05,6.88533e-05
27,12503.9,1.3245,0.84818,0.9343,0.84631,0.26192,0.55379,0.3834,1.36837,0.85299,0.92232,4.51408e-05,4.51408e-05,4.51408e-05
28,12958.2,1.31731,0.83196,0.93386,0.8298,0.26556,0.5477,0.37767,1.35884,0.84647,0.92047,2.64228e-05,2.64228e-05,2.64228e-05
29,13412,1.31777,0.84154,0.93856,0.79342,0.27168,0.53344,0.36495,1.35881,0.84243,0.9209,1.29043e-05,1.29043e-05,1.29043e-05
30,13875.5,1.34801,0.861,0.94801,0.79826,0.27074,0.53476,0.36727,1.35992,0.84198,0.92047,4.73357e-06,4.73357e-06,4.73357e-06
