epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,494.123,1.08725,0.78941,0.92562,0.63179,0.5342,0.60846,0.45404,1.00415,0.78231,0.91864,0.0843282,0.00082483,0.00082483
2,984.943,1.07228,0.76321,0.91469,0.66529,0.51542,0.6073,0.45145,1.01787,0.77033,0.92053,0.0684121,0.00157534,0.00157534
3,1476.3,1.04528,0.74104,0.91153,0.67868,0.52102,0.6215,0.47005,0.99123,0.74365,0.91525,0.0524127,0.0022426,0.0022426
4,1966.23,1.03809,0.72159,0.9097,0.61301,0.49629,0.56751,0.42181,1.03446,0.88824,0.92279,0.03633,0.0028266,0.0028266
5,2457.52,1.02927,0.71325,0.90737,0.60608,0.49659,0.56433,0.41028,1.06736,0.94235,0.93181,0.0201641,0.00332736,0.00332736
6,2946.31,1.04727,0.72338,0.90805,0.68045,0.39832,0.55276,0.40898,1.1072,0.86775,0.95201,0.00391494,0.00374487,0.00374487
7,3437.38,1.07854,0.75156,0.91672,0.62906,0.45867,0.55315,0.40204,1.06615,0.87723,0.93644,0.0035015,0.0035015,0.0035015
8,3925.11,1.06431,0.7481,0.9113,0.61602,0.49488,0.56881,0.41415,1.08303,0.87383,0.93766,0.00325175,0.00325175,0.00325175
9,4411.84,1.04169,0.73366,0.91036,0.66604,0.4575,0.57603,0.41914,1.12021,0.8387,0.95171,0.003002,0.003002,0.003002
10,4903.99,1.07121,0.75597,0.9179,0.47009,0.44706,0.47963,0.34525,1.11973,1.15356,0.95619,0.00275225,0.00275225,0.00275225
11,5392.45,1.0004,0.7002,0.9165,0.66126,0.48986,0.60214,0.45019,1.01451,0.86538,0.9184,0.0025025,0.0025025,0.0025025
12,5874.81,0.99316,0.6826,0.91706,0.71942,0.49954,0.63442,0.4729,1.04981,0.84201,0.92865,0.00225275,0.00225275,0.00225275
13,6360.45,0.96524,0.65462,0.90936,0.6568,0.51008,0.60323,0.4405,1.04436,0.81352,0.92761,0.002003,0.002003,0.002003
14,6843.23,0.9774,0.65583,0.90567,0.66116,0.5133,0.605,0.44597,1.01967,0.82915,0.92335,0.00175325,0.00175325,0.00175325
15,7328.07,0.97628,0.65379,0.90406,0.64495,0.49079,0.58832,0.43223,1.04786,0.84616,0.93053,0.0015035,0.0015035,0.0015035
16,7811.78,0.95292,0.63128,0.90137,0.70969,0.51731,0.64023,0.47428,1.0206,0.76175,0.92269,0.00125375,0.00125375,0.00125375
17,8298.62,0.95335,0.62372,0.90221,0.70007,0.55484,0.6504,0.48472,0.99598,0.7446,0.91775,0.001004,0.001004,0.001004
18,8781.99,0.94335,0.61401,0.90252,0.75486,0.54651,0.67177,0.50994,0.97133,0.692,0.91093,0.00075425,0.00075425,0.00075425
19,9267.65,0.94504,0.60964,0.89942,0.72193,0.57186,0.67799,0.51376,0.96972,0.69827,0.91119,0.0005045,0.0005045,0.0005045
20,9755.2,0.95192,0.61473,0.89998,0.73171,0.57497,0.68056,0.51892,0.96102,0.68388,0.90771,0.00025475,0.00025475,0.00025475
