epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2178.6,1.31565,0.81403,0.90835,0.81475,0.46107,0.65172,0.43096,1.23106,0.90126,0.90424,0.0881696,0.00062265,0.00062265
2,4348.8,1.33394,0.83778,0.91335,0.82371,0.46233,0.65617,0.43988,1.19914,0.86446,0.90358,0.0762927,0.00124575,0.00124575
3,6525.92,1.34962,0.85033,0.91703,0.78999,0.44544,0.63498,0.41033,1.25748,0.93358,0.91432,0.0644082,0.00186124,0.00186124
4,8696.45,1.36925,0.86134,0.9197,0.76698,0.34139,0.55884,0.36269,1.32541,1.01736,0.93604,0.0525105,0.00246349,0.00246349
5,10878.6,1.38291,0.87209,0.91944,0.80883,0.43773,0.63053,0.40212,1.30368,0.94182,0.9217,0.040594,0.003047,0.003047
6,13062,1.38117,0.88644,0.925,0.79865,0.40003,0.6086,0.40275,1.22382,0.91236,0.91032,0.0286534,0.00360644,0.00360644
7,15235.1,1.41374,0.90985,0.92876,0.77542,0.39814,0.59652,0.3897,1.29253,0.92005,0.92173,0.0166837,0.00413674,0.00413674
8,17415.6,1.43916,0.93852,0.93611,0.7487,0.26604,0.51265,0.32376,1.46957,1.14812,0.97414,0.0046801,0.00463311,0.00463311
9,19585.4,1.45712,0.96715,0.94167,0.7952,0.44624,0.62868,0.41755,1.19587,0.85662,0.90602,0.00452732,0.00452732,0.00452732
10,21747.5,1.44907,0.96751,0.93956,0.71057,0.28418,0.49842,0.32186,1.35783,1.06341,0.93345,0.004407,0.004407,0.004407
11,23921.6,1.44211,0.96368,0.93925,0.79049,0.46491,0.63405,0.40632,1.2308,0.84797,0.9092,0.00427509,0.00427509,0.00427509
12,26090.7,1.45172,0.97444,0.93918,0.78499,0.42987,0.61472,0.39765,1.21809,0.86967,0.90344,0.00413238,0.00413238,0.00413238
13,28260.5,1.43351,0.95141,0.93493,0.73787,0.35337,0.54766,0.35715,1.30481,0.98112,0.92648,0.00397977,0.00397977,0.00397977
14,30429.2,1.43831,0.94624,0.93357,0.76114,0.3742,0.57666,0.36803,1.29757,0.96909,0.92109,0.00381818,0.00381818,0.00381818
15,32617.4,1.44479,0.93423,0.93265,0.81875,0.47856,0.65478,0.43412,1.19172,0.84351,0.89779,0.00364863,0.00364863,0.00364863
16,34786.4,1.41263,0.92381,0.93326,0.79008,0.44903,0.63018,0.4138,1.21189,0.86447,0.90374,0.00347214,0.00347214,0.00347214
17,36953.5,1.4089,0.90985,0.92851,0.78082,0.41391,0.60478,0.38676,1.25887,0.90028,0.91024,0.00328982,0.00328982,0.00328982
18,39134.5,1.41495,0.91575,0.93218,0.79596,0.42043,0.6191,0.39703,1.28934,0.89954,0.92177,0.00310278,0.00310278,0.00310278
19,41309.4,1.40524,0.90857,0.93019,0.78891,0.42317,0.61473,0.40942,1.22957,0.87833,0.90782,0.00291218,0.00291218,0.00291218
20,43483.2,1.38772,0.89594,0.92922,0.78912,0.48383,0.65371,0.43153,1.205,0.84789,0.90182,0.00271919,0.00271919,0.00271919
21,45659.3,1.37057,0.86751,0.92192,0.78475,0.38505,0.59012,0.37952,1.2732,0.93862,0.91567,0.002525,0.002525,0.002525
22,47841.3,1.35358,0.8503,0.9158,0.80345,0.49301,0.66095,0.43729,1.15855,0.80192,0.89267,0.00233081,0.00233081,0.00233081
