epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1686.75,2.8751,3.10148,1.49942,0.32135,0.09435,0.20647,0.13371,1.81473,1.6693,1.07201,0.0881818,0.00062201,0.00062201
2,3372.65,2.1426,1.85014,1.16972,0.57442,0.07772,0.32597,0.21203,1.857,1.53528,1.09045,0.0763049,0.00124511,0.00124511
3,5062.44,1.98771,1.67667,1.1131,0.57646,0.16325,0.37015,0.24336,1.5261,1.24356,1.00429,0.0644204,0.0018606,0.0018606
4,6767.28,1.95572,1.62379,1.09273,0.53612,0.14004,0.33675,0.19116,1.71724,1.34434,1.02905,0.0525227,0.00246286,0.00246286
5,8461.47,1.90054,1.55391,1.06852,0.52228,0.19726,0.35917,0.22715,1.56004,1.22107,0.9861,0.0406062,0.00304637,0.00304637
6,10144.3,1.87519,1.51514,1.05976,0.4655,0.06711,0.26655,0.1605,2.28651,1.92038,1.20821,0.0286656,0.00360582,0.00360582
7,11844.4,1.88799,1.5199,1.05837,0.58901,0.16654,0.37694,0.2407,1.50476,1.18061,0.98743,0.0166959,0.00413613,0.00413613
8,13536.7,1.87658,1.50723,1.05216,0.58267,0.1198,0.34943,0.22243,1.4979,1.28571,0.97171,0.00469232,0.00463251,0.00463251
9,15232.9,1.87573,1.51649,1.05199,0.64898,0.26711,0.45818,0.28502,1.40067,0.99771,0.94597,0.00452732,0.00452732,0.00452732
10,16932.4,1.82796,1.46511,1.04192,0.58752,0.22766,0.40712,0.25698,1.49413,1.07583,0.96186,0.004407,0.004407,0.004407
11,18626.8,1.81618,1.45179,1.03236,0.67594,0.25932,0.46519,0.30879,1.32796,0.97328,0.93248,0.00427509,0.00427509,0.00427509
12,20315.7,1.79886,1.42366,1.02847,0.5918,0.20547,0.39443,0.24769,1.4775,1.12816,0.96285,0.00413238,0.00413238,0.00413238
13,22009.8,1.76958,1.39567,1.02175,0.62243,0.22676,0.42346,0.25835,1.45821,1.17188,0.95863,0.00397977,0.00397977,0.00397977
14,23699.7,1.74827,1.37726,1.01717,0.80721,0.15683,0.48415,0.30855,1.50151,1.19184,0.9712,0.00381818,0.00381818,0.00381818
15,25409.8,1.72699,1.34384,1.0104,0.68292,0.22727,0.4535,0.29819,1.48682,1.10415,0.96468,0.00364863,0.00364863,0.00364863
16,27119.8,1.71945,1.3362,1.00426,0.68669,0.20907,0.44767,0.29479,1.38777,1.23468,0.9471,0.00347214,0.00347214,0.00347214
17,28815.6,1.67202,1.2966,1.00041,0.67431,0.28391,0.47705,0.31272,1.31414,0.96716,0.92701,0.00328982,0.00328982,0.00328982
18,30524,1.68891,1.30419,0.99692,0.71143,0.29698,0.5046,0.32848,1.29022,0.90671,0.91719,0.00310278,0.00310278,0.00310278
