epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2613.28,1.42594,0.93573,0.9341,0.80639,0.43125,0.62965,0.41561,1.27723,0.95762,0.92295,0.0881478,0.000623798,0.000623798
2,5206.6,1.42443,0.9402,0.93657,0.8054,0.41534,0.62099,0.40756,1.2704,0.97605,0.91935,0.0762709,0.00124689,0.00124689
3,7803.28,1.44295,0.95095,0.93565,0.78734,0.36392,0.58302,0.38233,1.31797,0.96084,0.92946,0.0643864,0.00186238,0.00186238
4,10410.3,1.47798,0.97999,0.94137,0.7951,0.4471,0.62969,0.41227,1.22342,0.89123,0.91303,0.0524887,0.00246462,0.00246462
5,13024.6,1.46437,0.98429,0.94352,0.76341,0.30743,0.54138,0.35532,1.2922,1.08928,0.92431,0.0405722,0.00304812,0.00304812
6,15626.6,1.48959,1.01075,0.94759,0.80141,0.40044,0.60386,0.3953,1.25089,0.96809,0.91413,0.0286316,0.00360754,0.00360754
7,18231.3,1.52539,1.04857,0.95555,0.75446,0.41241,0.59103,0.38511,1.25092,0.98487,0.91224,0.0166619,0.00413782,0.00413782
8,20836.2,1.54158,1.06984,0.96106,0.60637,0.28863,0.45128,0.29338,1.3827,1.11782,0.94112,0.00465821,0.00463417,0.00463417
9,23449.7,1.55769,1.10258,0.96262,0.77831,0.41731,0.59636,0.38428,1.22483,0.88983,0.90765,0.00452732,0.00452732,0.00452732
10,26057.2,1.56662,1.11608,0.96657,0.75979,0.36812,0.56514,0.36068,1.26888,0.9498,0.91889,0.004407,0.004407,0.004407
11,28657.7,1.54627,1.09767,0.96603,0.74787,0.33482,0.54649,0.35066,1.32194,1.00614,0.9258,0.00427509,0.00427509,0.00427509
12,31259,1.54359,1.08555,0.96052,0.79702,0.44416,0.62886,0.40393,1.20978,0.87584,0.90632,0.00413238,0.00413238,0.00413238
13,33852.6,1.52241,1.07034,0.96045,0.7455,0.34945,0.55045,0.35141,1.2988,0.99309,0.92244,0.00397977,0.00397977,0.00397977
14,36452.4,1.54434,1.07941,0.9593,0.79328,0.40766,0.60541,0.39532,1.23769,0.95178,0.9117,0.00381818,0.00381818,0.00381818
15,39053,1.52971,1.06533,0.95575,0.76937,0.37386,0.57541,0.37888,1.28233,0.97601,0.92316,0.00364863,0.00364863,0.00364863
16,41647,1.51559,1.04778,0.95629,0.81147,0.40393,0.61406,0.40664,1.23904,0.92153,0.91285,0.00347214,0.00347214,0.00347214
17,44235.4,1.49895,1.02083,0.94891,0.79724,0.35053,0.57959,0.38932,1.2741,0.97959,0.92336,0.00328982,0.00328982,0.00328982
18,46828.2,1.5077,1.03243,0.95209,0.76519,0.39152,0.58221,0.3855,1.23708,0.91307,0.91207,0.00310278,0.00310278,0.00310278
19,49419.1,1.47726,1.00268,0.94846,0.7582,0.38642,0.58138,0.38194,1.25673,0.96403,0.91983,0.00291218,0.00291218,0.00291218
20,52007.7,1.46518,0.98696,0.94324,0.79821,0.43132,0.62258,0.40715,1.2449,0.95587,0.91616,0.00271919,0.00271919,0.00271919
21,54595.1,1.45209,0.96567,0.94202,0.798,0.43083,0.62481,0.41481,1.25048,0.91845,0.91675,0.002525,0.002525,0.002525
