epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1722.82,1.44404,0.99925,0.93936,0.792,0.42218,0.61338,0.40211,1.21956,0.8577,0.90488,0.0881606,0.000623129,0.000623129
2,3430.87,1.45899,0.99906,0.94067,0.77692,0.35694,0.57462,0.36904,1.30764,0.92057,0.91778,0.0762836,0.00124621,0.00124621
3,5136.29,1.4567,1.00554,0.94285,0.76695,0.37955,0.57824,0.38021,1.26003,0.88682,0.91172,0.064399,0.0018616,0.0018616
4,6848.3,1.48805,1.0423,0.95104,0.80507,0.45386,0.63606,0.41486,1.18163,0.80527,0.89437,0.052501,0.00246362,0.00246362
5,8562.26,1.49625,1.05019,0.9505,0.73302,0.38116,0.56663,0.36195,1.27591,0.99731,0.91237,0.0405841,0.00304671,0.00304671
6,10265.5,1.52788,1.07664,0.95673,0.74472,0.37353,0.56164,0.35733,1.29678,0.91153,0.92057,0.0286429,0.00360549,0.00360549
7,11964,1.52866,1.09163,0.95875,0.71404,0.45455,0.58574,0.37659,1.21537,0.87451,0.90735,0.0166723,0.00413483,0.00413483
8,13660,1.57684,1.13852,0.96838,0.68961,0.34916,0.52069,0.31434,1.36403,1.0177,0.93376,0.00466733,0.0046299,0.0046299
9,15362.8,1.5933,1.16044,0.97385,0.72503,0.36776,0.54216,0.35402,1.26437,0.92517,0.92177,0.00452259,0.00452259,0.00452259
10,17078,1.59117,1.1812,0.97779,0.70988,0.28583,0.49994,0.32101,1.32432,1.04143,0.92395,0.00440107,0.00440107,0.00440107
11,18788.2,1.5919,1.17111,0.97138,0.67691,0.40293,0.53912,0.34575,1.22773,0.87143,0.90597,0.00426784,0.00426784,0.00426784
12,20499,1.57691,1.14107,0.96945,0.71273,0.262,0.49106,0.30925,1.39786,1.10076,0.94761,0.00412371,0.00412371,0.00412371
13,22208.7,1.56926,1.152,0.96997,0.73511,0.38817,0.56166,0.35452,1.27392,0.88827,0.91295,0.00396957,0.00396957,0.00396957
14,23924.7,1.58096,1.14749,0.96867,0.69779,0.38932,0.55058,0.34907,1.27627,0.87962,0.91013,0.00380637,0.00380637,0.00380637
15,25630.5,1.55749,1.121,0.96405,0.74079,0.37874,0.5642,0.35985,1.27382,0.9194,0.92036,0.00363511,0.00363511,0.00363511
16,27336.9,1.53299,1.08871,0.95838,0.74124,0.41187,0.58222,0.37819,1.24313,0.87232,0.91287,0.00345686,0.00345686,0.00345686
17,29039,1.53823,1.1146,0.96456,0.74189,0.36151,0.55651,0.35564,1.25537,0.92131,0.91017,0.00327272,0.00327272,0.00327272
18,30744.1,1.54772,1.11959,0.96404,0.78076,0.42747,0.61057,0.39409,1.21756,0.84015,0.90426,0.00308381,0.00308381,0.00308381
19,32447.1,1.51425,1.06844,0.95354,0.7248,0.40178,0.5696,0.36695,1.23291,0.87063,0.90546,0.0028913,0.0028913,0.0028913
20,34156.6,1.49779,1.04751,0.95011,0.76965,0.40653,0.59367,0.38237,1.2317,0.88879,0.90554,0.00269638,0.00269638,0.00269638
21,35866.7,1.51009,1.06779,0.95792,0.73577,0.4696,0.61225,0.40109,1.18413,0.79874,0.8951,0.00250025,0.00250025,0.00250025
22,37576.7,1.51656,1.06121,0.95181,0.77708,0.43114,0.61282,0.40627,1.19222,0.84109,0.90136,0.00230412,0.00230412,0.00230412
23,39279.6,1.47,1.02305,0.94817,0.76513,0.46929,0.62726,0.40595,1.20285,0.82928,0.90424,0.0021092,0.0021092,0.0021092
24,40968.9,1.45558,1.01268,0.9447,0.78249,0.45539,0.62484,0.41285,1.19242,0.82056,0.8992,0.00191669,0.00191669,0.00191669
