epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,253.256,1.38223,1.05502,0.94971,0.59282,0.34606,0.48543,0.32724,1.21555,0.91689,0.91181,0.0882681,0.00061747,0.00061747
2,508.821,1.38033,1.0389,0.94433,0.56045,0.35471,0.46987,0.31352,1.25252,0.93821,0.91733,0.0763882,0.00123757,0.00123757
3,760.349,1.3506,1.02827,0.93903,0.54447,0.37406,0.47649,0.3223,1.18069,0.89135,0.91248,0.0644887,0.00183814,0.00183814
4,1013.81,1.36342,1.03168,0.94391,0.56848,0.36058,0.47747,0.32344,1.19227,0.90465,0.91275,0.0525556,0.00240496,0.00240496
5,1266.26,1.43263,1.07161,0.94984,0.60081,0.35148,0.48599,0.32327,1.21661,0.95308,0.91267,0.0405753,0.00292468,0.00292468
6,1520.98,1.41679,1.05732,0.95075,0.59064,0.29216,0.44818,0.29817,1.32197,1.07527,0.95418,0.0285357,0.00338513,0.00338513
7,1774.31,1.45882,1.08387,0.96352,0.54188,0.38586,0.47429,0.31079,1.2584,0.93158,0.92497,0.0164263,0.00377567,0.00377567
8,2023.91,1.45814,1.07683,0.95779,0.57761,0.3594,0.47859,0.31647,1.2483,0.95749,0.92411,0.00423809,0.00408749,0.00408749
9,2285.07,1.45945,1.06731,0.9562,0.60217,0.34117,0.48385,0.31043,1.34904,0.98778,0.9373,0.00383968,0.00383968,0.00383968
10,2536.42,1.41914,1.05283,0.95302,0.5604,0.37402,0.48367,0.31574,1.22715,0.91724,0.91707,0.00356459,0.00356459,0.00356459
11,2788.98,1.41043,1.04364,0.94955,0.49826,0.40454,0.46747,0.30881,1.21465,0.92816,0.91696,0.00327272,0.00327272,0.00327272
12,3043.29,1.38307,1.0265,0.94286,0.53647,0.33223,0.44913,0.29437,1.28417,0.96528,0.93185,0.00296866,0.00296866,0.00296866
13,3295.63,1.38878,1.02995,0.94657,0.59754,0.35272,0.48431,0.32675,1.21395,0.91803,0.92092,0.00265721,0.00265721,0.00265721
14,3549.65,1.38172,1.02646,0.94586,0.53751,0.38928,0.48054,0.32495,1.19081,0.89829,0.91199,0.00234329,0.00234329,0.00234329
15,3802.67,1.38011,1.02375,0.94235,0.64861,0.35066,0.51556,0.34884,1.19901,0.89498,0.91366,0.00203184,0.00203184,0.00203184
16,4037.32,1.25557,0.96613,0.934,0.5954,0.36074,0.49468,0.33828,1.18557,0.90176,0.91324,0.00172778,0.00172778,0.00172778
17,4273.49,1.24944,0.95696,0.93475,0.5835,0.38452,0.50188,0.3422,1.16542,0.88538,0.90726,0.00143591,0.00143591,0.00143591
18,4508.64,1.24996,0.9545,0.93456,0.60343,0.38057,0.51258,0.351,1.15255,0.89039,0.90365,0.00116082,0.00116082,0.00116082
19,4745.5,1.23036,0.94566,0.93373,0.57174,0.38662,0.49676,0.33273,1.19413,0.90308,0.91125,0.000906849,0.000906849,0.000906849
20,4982.54,1.21032,0.92191,0.92701,0.60408,0.3938,0.52037,0.35627,1.14803,0.85851,0.90206,0.000678011,0.000678011,0.000678011
21,5217.75,1.24953,0.95236,0.93481,0.61178,0.399,0.52559,0.36105,1.13156,0.84809,0.90007,0.00047791,0.00047791,0.00047791
22,5453.7,1.22517,0.92291,0.9291,0.59767,0.40886,0.52388,0.3588,1.12661,0.84176,0.8983,0.000309702,0.000309702,0.000309702
23,5688.08,1.24176,0.93754,0.93027,0.60271,0.40901,0.52544,0.35887,1.12469,0.84834,0.89747,0.000176041,0.000176041,0.000176041
24,5923.33,1.21736,0.92109,0.92405,0.60503,0.41451,0.5304,0.36339,1.11878,0.84105,0.89654,7.90342e-05,7.90342e-05,7.90342e-05
25,6158.24,1.22923,0.93378,0.93064,0.60769,0.40956,0.52806,0.36241,1.12064,0.84158,0.89672,2.02113e-05,2.02113e-05,2.02113e-05
