epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2571.57,2.77514,2.82845,1.44337,0.38974,0.05622,0.22138,0.1567,1.67486,1.6432,1.04225,0.0881478,0.000623798,0.000623798
2,5133.89,2.15777,1.87791,1.17304,0.58656,0.12233,0.35396,0.23715,1.53434,1.2582,0.98991,0.0762709,0.00124689,0.00124689
3,7697.62,2.04095,1.73507,1.11641,0.58442,0.16048,0.37071,0.25462,1.46382,1.14713,0.96406,0.0643864,0.00186238,0.00186238
4,10249.1,2.0076,1.68011,1.09443,0.66848,0.23182,0.4466,0.27899,1.39852,1.11415,0.94547,0.0524887,0.00246462,0.00246462
5,12797.2,1.9495,1.61363,1.07975,0.61558,0.17751,0.3948,0.26334,1.4016,1.07961,0.95079,0.0405722,0.00304812,0.00304812
6,15350.1,1.93749,1.59974,1.07045,0.62471,0.24974,0.43648,0.28524,1.37421,1.01179,0.94335,0.0286316,0.00360754,0.00360754
7,17907.5,1.9455,1.59983,1.07006,0.68745,0.20066,0.44402,0.29523,1.40354,1.05522,0.94592,0.0166619,0.00413782,0.00413782
8,20475.7,1.94032,1.59354,1.06974,0.62335,0.19976,0.40695,0.25669,1.42921,1.16774,0.95702,0.00465821,0.00463417,0.00463417
9,23043.9,1.93281,1.59176,1.06184,0.65838,0.22022,0.43816,0.28184,1.43085,1.05731,0.95568,0.00452732,0.00452732,0.00452732
10,25624.2,1.9047,1.5643,1.05547,0.65467,0.26766,0.45735,0.30399,1.34195,0.96661,0.93285,0.004407,0.004407,0.004407
11,28188.2,1.85787,1.51633,1.04767,0.6907,0.24832,0.46988,0.3116,1.33838,1.01015,0.93286,0.00427509,0.00427509,0.00427509
12,30757,1.8364,1.47642,1.0363,0.74267,0.28637,0.51489,0.33217,1.28068,0.9335,0.91868,0.00413238,0.00413238,0.00413238
13,33304.3,1.79131,1.45174,1.03291,0.68364,0.24666,0.46555,0.3085,1.37037,0.99089,0.93539,0.00397977,0.00397977,0.00397977
14,35830.5,1.80512,1.45166,1.02659,0.72895,0.23735,0.48024,0.32366,1.29601,1.01744,0.92158,0.00381818,0.00381818,0.00381818
15,38344.2,1.77928,1.42496,1.02068,0.76657,0.31142,0.5389,0.3513,1.26092,0.97459,0.9149,0.00364863,0.00364863,0.00364863
16,40852.5,1.75461,1.40123,1.01857,0.76679,0.28771,0.52308,0.33965,1.28847,0.92914,0.91968,0.00347214,0.00347214,0.00347214
17,43361.3,1.72957,1.35551,1.00744,0.71174,0.33168,0.52187,0.33813,1.29481,0.91961,0.92017,0.00328982,0.00328982,0.00328982
18,45867.2,1.7276,1.36099,1.00935,0.78137,0.31509,0.5461,0.35839,1.24808,0.91851,0.91062,0.00310278,0.00310278,0.00310278
19,48387,1.69188,1.32962,1.00448,0.77282,0.34396,0.55735,0.37204,1.23477,0.86642,0.91191,0.00291218,0.00291218,0.00291218
20,50905,1.66488,1.29163,0.99499,0.7548,0.37971,0.56404,0.36596,1.20984,0.86581,0.90314,0.00271919,0.00271919,0.00271919
21,53418,1.64923,1.27052,0.99248,0.72882,0.39013,0.55938,0.36599,1.22566,0.84375,0.90666,0.002525,0.002525,0.002525
22,55939,1.636,1.26064,0.99159,0.76486,0.40906,0.59099,0.38287,1.21949,0.80189,0.90411,0.00233081,0.00233081,0.00233081
23,58469.9,1.62609,1.24539,0.98639,0.77413,0.40028,0.58558,0.38432,1.20587,0.86077,0.90293,0.00213782,0.00213782,0.00213782
24,61004.9,1.61429,1.23099,0.98391,0.76137,0.43875,0.60547,0.39119,1.19081,0.80071,0.89611,0.00194722,0.00194722,0.00194722
25,63538.7,1.59018,1.2057,0.97951,0.78115,0.36265,0.57313,0.37766,1.23157,0.86256,0.91029,0.00176018,0.00176018,0.00176018
26,66079,1.57055,1.16305,0.97019,0.79423,0.41022,0.60655,0.39413,1.21122,0.85353,0.90217,0.00157786,0.00157786,0.00157786
27,68623.1,1.57684,1.17503,0.9724,0.77261,0.41195,0.59585,0.38941,1.17763,0.8655,0.89636,0.00140137,0.00140137,0.00140137
28,71154.6,1.57403,1.16261,0.97141,0.75938,0.43717,0.60461,0.39508,1.1839,0.82554,0.90043,0.00123182,0.00123182,0.00123182
29,73693.4,1.5558,1.14443,0.96964,0.77868,0.42474,0.60835,0.40279,1.1886,0.8676,0.89906,0.00107023,0.00107023,0.00107023
30,76229.3,1.53269,1.11352,0.96385,0.78954,0.43572,0.61405,0.40196,1.19648,0.82416,0.89888,0.000917616,0.000917616,0.000917616
31,78705.1,1.47184,1.07421,0.97354,0.77825,0.41441,0.59961,0.39919,1.21628,0.87199,0.90556,0.000774911,0.000774911,0.000774911
32,81165.7,1.46135,1.05869,0.97363,0.76737,0.39482,0.58774,0.39154,1.20878,0.8839,0.90252,0.000642995,0.000642995,0.000642995
33,83627.9,1.45369,1.03794,0.96825,0.78344,0.42744,0.61101,0.40126,1.20313,0.84419,0.90345,0.000522683,0.000522683,0.000522683
34,86100.7,1.44428,1.02506,0.96686,0.78792,0.42097,0.61121,0.40536,1.2072,0.89082,0.90696,0.000414716,0.000414716,0.000414716
35,88572.4,1.42893,0.9995,0.96133,0.78827,0.42223,0.61455,0.41161,1.1971,0.86091,0.90494,0.000319759,0.000319759,0.000319759
36,91044.8,1.42376,0.99054,0.96113,0.7748,0.42815,0.61034,0.40692,1.2032,0.86477,0.90514,0.000238398,0.000238398,0.000238398
37,93511.4,1.42793,0.98994,0.96188,0.76671,0.44296,0.61572,0.40849,1.19928,0.85479,0.904,0.000171135,0.000171135,0.000171135
38,95975.8,1.41213,0.98042,0.95955,0.78547,0.43969,0.62372,0.41314,1.20327,0.8529,0.90391,0.000118384,0.000118384,0.000118384
39,98448.2,1.4202,0.98138,0.95883,0.77767,0.43433,0.61668,0.40936,1.20473,0.89393,0.90697,8.04714e-05,8.04714e-05,8.04714e-05
40,100917,1.42062,0.98046,0.95996,0.78204,0.43469,0.61855,0.40949,1.19994,0.88772,0.90475,5.76296e-05,5.76296e-05,5.76296e-05
