epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,374.466,1.07824,0.8027,0.92892,0.70254,0.64381,0.71437,0.52203,0.96058,0.76824,0.91308,0.0925457,0.000828252,0.000828252
2,743.419,1.05162,0.77801,0.91851,0.78007,0.63361,0.7375,0.54057,0.97958,0.69804,0.91296,0.0850355,0.00165137,0.00165137
3,1119.53,1.04737,0.76604,0.91919,0.74963,0.60277,0.70745,0.52556,0.95313,0.74438,0.9126,0.0774847,0.00243392,0.00243392
4,1492.97,1.04802,0.76284,0.91737,0.70949,0.56908,0.67793,0.49866,0.97296,0.80452,0.91904,0.0698645,0.00314705,0.00314705
5,1862.96,1.04479,0.76135,0.91608,0.79962,0.52925,0.6833,0.50713,0.99362,0.7733,0.92798,0.0621487,0.00376459,0.00376459
6,2236.04,1.04892,0.75723,0.91909,0.68413,0.56047,0.65531,0.47408,1.00412,0.82619,0.92627,0.054315,0.00426416,0.00426416
7,2607.03,1.05909,0.76551,0.91898,0.73986,0.55711,0.67154,0.48028,1.04656,0.79968,0.93618,0.0463457,0.00462821,0.00462821
8,2980.78,1.06413,0.77226,0.92153,0.66664,0.56673,0.6463,0.46009,1.02596,0.84012,0.93169,0.0382289,0.00484476,0.00484476
9,3354.37,1.07373,0.78429,0.92188,0.78015,0.54426,0.68549,0.50875,0.9733,0.75567,0.92435,0.0299589,0.00490808,0.00490808
10,3720.64,1.0582,0.76418,0.92285,0.72848,0.50924,0.64478,0.47132,1.01272,0.84225,0.93298,0.0215365,0.00481905,0.00481905
11,4081.11,0.99836,0.72076,0.92154,0.79522,0.49725,0.66088,0.48452,1.02724,0.79405,0.93781,0.0129695,0.00458537,0.00458537
12,4437.31,0.98839,0.71238,0.92069,0.77078,0.56278,0.69581,0.51169,0.97074,0.76724,0.92184,0.00427228,0.00422146,0.00422146
13,4797.77,1.00242,0.72673,0.92235,0.76851,0.53569,0.6757,0.49114,1.01375,0.77656,0.93291,0.00346146,0.00346146,0.00346146
14,5159.14,0.98736,0.71382,0.92193,0.80661,0.5756,0.71239,0.53054,0.94666,0.71554,0.91622,0.00273732,0.00273732,0.00273732
15,5523.37,0.9829,0.70514,0.91753,0.82851,0.59875,0.73653,0.54882,0.94956,0.68772,0.9106,0.00206901,0.00206901,0.00206901
16,5881.79,0.98345,0.70652,0.92126,0.80378,0.6061,0.72982,0.54758,0.92774,0.68695,0.90509,0.001473,0.001473,0.001473
17,6243.95,0.97662,0.69373,0.91871,0.83099,0.61186,0.74556,0.56499,0.90763,0.66371,0.90196,0.00096396,0.00096396,0.00096396
18,6606.83,0.96378,0.67692,0.91577,0.79399,0.63951,0.74647,0.55847,0.91985,0.67713,0.90308,0.000554422,0.000554422,0.000554422
19,6969.9,0.9636,0.67701,0.91134,0.79984,0.63383,0.74497,0.56296,0.90998,0.6656,0.90093,0.000254473,0.000254473,0.000254473
20,7331.08,0.96756,0.68252,0.91252,0.82975,0.63181,0.75569,0.57433,0.9021,0.65045,0.89903,7.14967e-05,7.14967e-05,7.14967e-05
