epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,57250.4,1.36985,0.86419,0.92286,0.83329,0.47899,0.671,0.45116,1.21864,0.88031,0.90896,0.00233081,0.00233081,0.00233081
23,59852.7,1.36627,0.86444,0.92089,0.82619,0.47571,0.66284,0.44563,1.24289,0.90607,0.91982,0.00213782,0.00213782,0.00213782
24,62444.7,1.36228,0.85812,0.92035,0.8124,0.47624,0.6582,0.44477,1.2284,0.91952,0.91416,0.00194722,0.00194722,0.00194722
25,65049.8,1.344,0.83917,0.91742,0.81708,0.46997,0.6564,0.44414,1.23949,0.92581,0.91788,0.00176018,0.00176018,0.00176018
26,67654.2,1.33801,0.82277,0.91208,0.82031,0.46322,0.65479,0.4446,1.24202,0.92795,0.91868,0.00157786,0.00157786,0.00157786
27,70270.9,1.34107,0.82764,0.91376,0.83418,0.47669,0.66944,0.44976,1.24747,0.91974,0.92101,0.00140137,0.00140137,0.00140137
28,72869.5,1.34305,0.82334,0.91325,0.82956,0.47208,0.66481,0.45051,1.23206,0.91977,0.91448,0.00123182,0.00123182,0.00123182
29,75474.9,1.32941,0.81606,0.91309,0.82957,0.4708,0.66437,0.45031,1.23283,0.94473,0.9169,0.00107023,0.00107023,0.00107023
30,78067.8,1.31302,0.80444,0.90907,0.83841,0.48233,0.67222,0.44992,1.24975,0.90518,0.9184,0.000917616,0.000917616,0.000917616
31,80616.7,1.26369,0.76817,0.91689,0.84243,0.49422,0.68082,0.45969,1.23799,0.89766,0.91697,0.000774911,0.000774911,0.000774911
32,83145.1,1.25446,0.76215,0.91674,0.84645,0.4889,0.68026,0.46041,1.24027,0.90852,0.91499,0.000642995,0.000642995,0.000642995
33,85664.4,1.24962,0.75519,0.91263,0.85096,0.48911,0.68218,0.46473,1.22475,0.90542,0.91394,0.000522683,0.000522683,0.000522683
34,88195,1.24345,0.75081,0.91191,0.84622,0.48958,0.68078,0.46236,1.24118,0.90849,0.91741,0.000414716,0.000414716,0.000414716
35,90728.9,1.22961,0.73739,0.90862,0.84693,0.49115,0.68216,0.46331,1.23279,0.89254,0.91546,0.000319759,0.000319759,0.000319759
36,93257.6,1.22559,0.73288,0.9081,0.84521,0.49234,0.68274,0.46631,1.22945,0.91051,0.91486,0.000238398,0.000238398,0.000238398
37,95794,1.23151,0.74021,0.90927,0.84563,0.49484,0.68448,0.4646,1.23983,0.91075,0.91698,0.000171135,0.000171135,0.000171135
38,98338.4,1.21903,0.73446,0.90811,0.85518,0.49586,0.68774,0.46651,1.23786,0.90154,0.9163,0.000118384,0.000118384,0.000118384
39,100870,1.22391,0.73346,0.90732,0.85231,0.49873,0.68843,0.46912,1.23375,0.89765,0.91606,8.04714e-05,8.04714e-05,8.04714e-05
40,103407,1.22174,0.73414,0.90765,0.8525,0.49671,0.68784,0.46916,1.22994,0.89964,0.9143,5.76296e-05,5.76296e-05,5.76296e-05
