epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,374.298,1.11617,0.86333,0.94126,0.642,0.58161,0.65323,0.46934,1.00397,0.84948,0.92299,0.0925457,0.000828252,0.000828252
2,744.201,1.09464,0.84309,0.93177,0.60786,0.53197,0.60048,0.43459,1.04438,0.91953,0.93347,0.0850355,0.00165137,0.00165137
3,1118.54,1.09393,0.83498,0.93365,0.68426,0.57684,0.65994,0.48472,0.98199,0.7973,0.92247,0.0774847,0.00243392,0.00243392
4,1491.52,1.09273,0.83243,0.9315,0.64536,0.54502,0.62953,0.45375,0.99663,0.85752,0.9253,0.0698645,0.00314705,0.00314705
5,1865.2,1.09141,0.83131,0.9307,0.74571,0.46265,0.61336,0.45223,1.04279,0.93819,0.94821,0.0621487,0.00376459,0.00376459
6,2237.94,1.09606,0.82946,0.93399,0.60825,0.58004,0.62447,0.4468,1.03098,0.8735,0.93103,0.054315,0.00426416,0.00426416
7,2607.93,1.09962,0.83766,0.93271,0.62847,0.55213,0.62163,0.44651,1.032,0.87099,0.9355,0.0463457,0.00462821,0.00462821
8,2977.67,1.11622,0.84893,0.93849,0.5926,0.49628,0.56934,0.39675,1.13368,1.02203,0.97337,0.0382289,0.00484476,0.00484476
9,3352.49,1.12754,0.8552,0.93885,0.70603,0.54586,0.65295,0.47463,1.01186,0.80698,0.9352,0.0299589,0.00490808,0.00490808
10,3722.85,1.0967,0.83451,0.9355,0.65523,0.50117,0.60428,0.43356,1.07711,0.88395,0.94873,0.0215365,0.00481905,0.00481905
11,4086.41,1.04981,0.79741,0.93843,0.76046,0.53221,0.66488,0.49028,0.99863,0.78187,0.92983,0.0129695,0.00458537,0.00458537
12,4445.2,1.03912,0.78879,0.93945,0.71345,0.52637,0.63916,0.47087,1.01131,0.81194,0.93433,0.00427228,0.00422146,0.00422146
13,4810.26,1.04973,0.79978,0.93833,0.67715,0.52876,0.62127,0.4493,1.02197,0.83691,0.93813,0.00346146,0.00346146,0.00346146
14,5172.58,1.03288,0.78039,0.93796,0.69753,0.59365,0.67381,0.49718,0.97568,0.76761,0.92317,0.00273732,0.00273732,0.00273732
15,5531.49,1.02061,0.76666,0.93128,0.72743,0.59581,0.69526,0.51052,0.96486,0.74403,0.92109,0.00206901,0.00206901,0.00206901
16,5895.4,1.02344,0.77149,0.93543,0.69135,0.60978,0.68564,0.50666,0.94982,0.74526,0.91482,0.001473,0.001473,0.001473
17,6260.98,1.01486,0.75109,0.93211,0.73186,0.62951,0.71864,0.53499,0.92423,0.70995,0.90835,0.00096396,0.00096396,0.00096396
18,6625.93,0.99556,0.72999,0.92786,0.71953,0.63073,0.71388,0.53023,0.93751,0.71391,0.9095,0.000554422,0.000554422,0.000554422
19,6992.45,0.99252,0.72647,0.92126,0.7181,0.63578,0.71916,0.53738,0.92627,0.70761,0.90687,0.000254473,0.000254473,0.000254473
20,7352.96,0.99656,0.73078,0.92263,0.74171,0.6294,0.72443,0.54335,0.91669,0.68888,0.90485,7.14967e-05,7.14967e-05,7.14967e-05
