epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,371.862,2.32385,3.912,1.45153,0.10244,0.01126,0.05547,0.03804,1.9354,3.23546,1.23736,0.0925457,0.000828252,0.000828252
2,743.391,1.85847,2.5904,1.21963,0.15419,0.09861,0.12997,0.09438,1.42131,2.07194,1.10004,0.0850412,0.00165704,0.00165704
3,1111.96,1.724,2.14149,1.17221,0.25325,0.12396,0.19164,0.12505,1.56867,1.8869,1.15832,0.0775185,0.00246769,0.00246769
4,1483.82,1.65943,1.92917,1.13949,0.28081,0.1146,0.19794,0.13458,1.52412,1.91722,1.1426,0.0699644,0.00324689,0.00324689
5,1847.59,1.62322,1.79628,1.12113,0.4481,0.18618,0.3186,0.21523,1.33584,1.57422,1.05182,0.062366,0.00398187,0.00398187
6,2210.81,1.59299,1.71406,1.11376,0.43652,0.17685,0.30785,0.21184,1.32418,1.49281,1.04816,0.0547115,0.00466066,0.00466066
7,2576.53,1.58246,1.6527,1.10287,0.40408,0.19375,0.29653,0.20062,1.33618,1.61262,1.05615,0.0469897,0.00527226,0.00527226
8,2942.05,1.58385,1.63963,1.10664,0.40948,0.14646,0.27837,0.18274,1.50697,1.64077,1.10893,0.0391911,0.00580691,0.00580691
9,3305.57,1.58146,1.59362,1.0996,0.48735,0.13583,0.31015,0.21318,1.43862,1.5628,1.11264,0.0313071,0.00625624,0.00625624
10,3668.27,1.55392,1.57076,1.10154,0.45111,0.16956,0.3133,0.21657,1.28413,1.44153,1.03307,0.0233309,0.00661345,0.00661345
11,4034.31,1.55102,1.54555,1.09416,0.49665,0.20011,0.35313,0.24528,1.27705,1.3854,1.03801,0.0152576,0.00687348,0.00687348
12,4401.3,1.56161,1.5503,1.08657,0.55742,0.05774,0.30804,0.21431,1.70841,2.25719,1.2728,0.00708389,0.00703307,0.00703307
13,4769.45,1.54476,1.51674,1.08357,0.40045,0.21689,0.31711,0.21756,1.31025,1.51713,1.03723,0.00654854,0.00654854,0.00654854
14,5135.26,1.5093,1.49739,1.08027,0.37821,0.28216,0.33214,0.23382,1.21281,1.30096,1.00791,0.00604352,0.00604352,0.00604352
15,5505.18,1.47236,1.43079,1.06149,0.45739,0.22389,0.34794,0.24805,1.20102,1.26533,1.00061,0.00552712,0.00552712,0.00552712
16,5869.79,1.45473,1.42405,1.05822,0.42688,0.26204,0.35248,0.24388,1.2664,1.36272,1.01981,0.005005,0.005005,0.005005
17,6243.44,1.43628,1.38657,1.0473,0.48108,0.283,0.38691,0.27059,1.19921,1.26986,0.99458,0.00448288,0.00448288,0.00448288
18,6608.68,1.39289,1.34189,1.03833,0.64016,0.20049,0.42375,0.29248,1.20277,1.19094,0.99983,0.00396648,0.00396648,0.00396648
19,6974.1,1.374,1.29729,1.03098,0.56865,0.22946,0.40024,0.27709,1.26956,1.21135,1.02101,0.00346146,0.00346146,0.00346146
20,7344.61,1.35366,1.27526,1.0213,0.48307,0.28318,0.39015,0.27716,1.14513,1.15365,0.9763,0.00297335,0.00297335,0.00297335
21,7701.79,1.26629,1.22455,1.02833,0.77982,0.26163,0.52505,0.38645,1.12085,1.07281,0.97481,0.0025075,0.0025075,0.0025075
22,8061.69,1.24193,1.18514,1.01656,0.71963,0.32258,0.52888,0.38437,1.08576,1.06611,0.96357,0.00206901,0.00206901,0.00206901
23,8418.41,1.24713,1.17495,1.01603,0.7322,0.32302,0.53726,0.38729,1.085,1.09203,0.96189,0.00166269,0.00166269,0.00166269
24,8776.48,1.19645,1.11826,1.00084,0.74766,0.31878,0.54424,0.40231,1.06407,1.00785,0.95326,0.00129299,0.00129299,0.00129299
25,9137.51,1.18761,1.10502,0.99253,0.73243,0.32052,0.53514,0.39086,1.07592,1.00257,0.9559,0.00096396,0.00096396,0.00096396
26,9498.62,1.18314,1.09304,0.99225,0.7122,0.35159,0.54308,0.39965,1.04617,1.00815,0.9487,0.000679203,0.000679203,0.000679203
27,9860.96,1.1776,1.07372,0.98871,0.7379,0.361,0.5605,0.41624,1.03551,0.98458,0.94531,0.00044184,0.00044184,0.00044184
28,10222.4,1.15066,1.04494,0.9839,0.73467,0.35585,0.5577,0.41446,1.03202,0.97316,0.94364,0.000254473,0.000254473,0.000254473
29,10583.9,1.13788,1.04336,0.98309,0.72574,0.3788,0.56132,0.41505,1.0387,0.98163,0.94512,0.000119153,0.000119153,0.000119153
30,10948.2,1.15034,1.04617,0.98782,0.72978,0.37728,0.56301,0.41556,1.03052,0.96873,0.94366,3.73631e-05,3.73631e-05,3.73631e-05
