epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,482.269,1.50081,0.98484,0.95248,0.66822,0.23981,0.45656,0.30421,1.3696,0.91484,0.93369,0.0836589,0.000131783,0.000131783
2,954.256,1.46994,0.9714,0.94989,0.66014,0.21055,0.43675,0.30036,1.35423,0.92257,0.93687,0.0671245,0.000264072,0.000264072
3,1430.89,1.48294,0.98062,0.95142,0.60801,0.25986,0.4358,0.2891,1.35404,0.92132,0.94268,0.050586,0.000392197,0.000392197
4,1903.43,1.5023,1.02658,0.95959,0.62301,0.24022,0.43034,0.27828,1.38184,0.97359,0.9468,0.0340403,0.00051313,0.00051313
5,2368.86,1.4984,1.00246,0.95643,0.80488,0.23143,0.51853,0.31526,1.38383,0.94174,0.94096,0.0174845,0.000624022,0.000624022
6,2844.83,1.47866,0.97768,0.95715,0.72985,0.19826,0.4643,0.32706,1.37486,0.92955,0.94236,0.000916079,0.000722281,0.000722281
7,3315.65,1.52444,1.01482,0.95971,0.66251,0.24446,0.45539,0.30133,1.33543,0.9005,0.93553,0.000691696,0.000691696,0.000691696
8,3785.03,1.491,0.98622,0.96109,0.6715,0.19316,0.4337,0.28485,1.47382,1.02515,0.96702,0.000655115,0.000655115,0.000655115
9,4256.61,1.49762,0.98228,0.95372,0.75275,0.24207,0.49726,0.33334,1.37029,0.933,0.94456,0.000614516,0.000614516,0.000614516
10,4731.8,1.47088,0.96366,0.95217,0.6971,0.26307,0.48025,0.31866,1.33501,0.86761,0.93741,0.000570541,0.000570541,0.000570541
11,5209.17,1.42401,0.9275,0.94664,0.751,0.25783,0.50783,0.33017,1.33654,0.85643,0.93198,0.000523883,0.000523883,0.000523883
12,5679.53,1.41706,0.91474,0.93875,0.68434,0.26451,0.47537,0.32626,1.30626,0.85674,0.92865,0.000475278,0.000475278,0.000475278
13,6150.99,1.40644,0.9093,0.93916,0.7364,0.24706,0.49308,0.34262,1.29318,0.82134,0.92808,0.000425491,0.000425491,0.000425491
14,6618.52,1.39412,0.88449,0.93924,0.65223,0.2708,0.46402,0.31414,1.2629,0.81323,0.91691,0.000375309,0.000375309,0.000375309
15,7093.11,1.38273,0.87957,0.93295,0.73995,0.27092,0.50463,0.34482,1.2496,0.80133,0.91971,0.000325522,0.000325522,0.000325522
16,7559.75,1.30588,0.8234,0.93458,0.65204,0.2487,0.45086,0.31485,1.28382,0.818,0.92271,0.000276917,0.000276917,0.000276917
17,8030.11,1.29218,0.8046,0.92925,0.80036,0.28349,0.54373,0.3554,1.25583,0.79212,0.91784,0.000230259,0.000230259,0.000230259
18,8494.69,1.29181,0.80248,0.93087,0.82763,0.29181,0.55972,0.36998,1.24637,0.76972,0.91607,0.000186284,0.000186284,0.000186284
19,8959.67,1.26493,0.77146,0.92437,0.79188,0.29623,0.5452,0.36641,1.24761,0.76333,0.91503,0.000145685,0.000145685,0.000145685
20,9432.7,1.25462,0.76002,0.91993,0.79247,0.31016,0.55246,0.36497,1.22993,0.75161,0.91073,0.000109104,0.000109104,0.000109104
21,9894.07,1.25653,0.76421,0.91875,0.83617,0.29647,0.56717,0.37676,1.24297,0.75653,0.91318,7.71168e-05,7.71168e-05,7.71168e-05
22,10353,1.21226,0.72899,0.91425,0.81493,0.32259,0.5695,0.37809,1.21395,0.73348,0.90849,5.02279e-05,5.02279e-05,5.02279e-05
23,10815.2,1.22339,0.73565,0.90872,0.8288,0.31439,0.57245,0.3884,1.20447,0.72959,0.90632,2.88613e-05,2.88613e-05,2.88613e-05
24,11284.9,1.24464,0.74968,0.91711,0.8205,0.31944,0.57089,0.38331,1.20804,0.72866,0.90678,1.33542e-05,1.33542e-05,1.33542e-05
25,11748.8,1.21564,0.7281,0.9118,0.81872,0.32123,0.57103,0.38363,1.20822,0.72873,0.90656,3.95097e-06,3.95097e-06,3.95097e-06
