epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,491.443,1.2755,1.08645,0.98319,0.61676,0.33538,0.49223,0.36515,1.1695,1.03723,0.95385,0.0851531,0.00164966,0.00164966
2,979.365,1.27184,1.05877,0.97338,0.68278,0.32456,0.51802,0.3787,1.19389,1.04474,0.9693,0.0699874,0.00315068,0.00315068
3,1471.02,1.27085,1.04991,0.97446,0.64675,0.3095,0.4841,0.35249,1.16391,0.99008,0.96121,0.0546553,0.00448519,0.00448519
4,1963.37,1.28236,1.06281,0.97816,0.48873,0.39247,0.43885,0.31516,1.19759,1.14896,0.96605,0.0391566,0.00565321,0.00565321
5,2453.62,1.29415,1.08815,0.98549,0.43031,0.1947,0.32008,0.2308,1.31785,1.48083,1.01955,0.0234915,0.00665472,0.00665472
6,2946.67,1.31468,1.09428,0.9877,0.57136,0.19322,0.38499,0.27187,1.29401,1.23298,1.01169,0.00765981,0.00748974,0.00748974
7,3438.1,1.37628,1.15901,1.00109,0.48641,0.26559,0.38403,0.26709,1.28257,1.14505,1.00039,0.007003,0.007003,0.007003
8,3926.97,1.32205,1.1212,0.98889,0.50103,0.37037,0.45464,0.319,1.17743,1.17949,0.96693,0.0065035,0.0065035,0.0065035
9,4415.3,1.28949,1.08942,0.98681,0.47475,0.31127,0.39511,0.27741,1.27065,1.20495,1.00046,0.006004,0.006004,0.006004
10,4903.71,1.30751,1.09952,0.98936,0.4864,0.3516,0.42518,0.3062,1.20821,1.25789,0.97427,0.0055045,0.0055045,0.0055045
11,5392.46,1.23076,1.07369,0.99717,0.60147,0.32152,0.47127,0.34193,1.28351,1.13239,1.01262,0.005005,0.005005,0.005005
12,5878.96,1.2249,1.02906,0.99491,0.66313,0.32451,0.50331,0.36925,1.17307,0.96472,0.97025,0.0045055,0.0045055,0.0045055
13,6368.43,1.17428,0.97786,0.9766,0.60737,0.33559,0.48517,0.35414,1.18141,1.02916,0.96813,0.004006,0.004006,0.004006
14,6856.5,1.17975,0.96205,0.9727,0.63643,0.38741,0.51973,0.38728,1.10151,0.91885,0.95166,0.0035065,0.0035065,0.0035065
15,7343.46,1.16503,0.91988,0.96349,0.81835,0.36326,0.60326,0.44591,1.06687,0.86773,0.93607,0.003007,0.003007,0.003007
16,7832.28,1.12264,0.89446,0.95453,0.60959,0.40026,0.52798,0.38699,1.09513,0.90969,0.94344,0.0025075,0.0025075,0.0025075
17,8323.31,1.12258,0.86157,0.95403,0.74648,0.37471,0.57497,0.4171,1.10675,0.8782,0.95059,0.002008,0.002008,0.002008
18,8813.38,1.08761,0.8305,0.95029,0.81638,0.26927,0.54937,0.40505,1.22315,1.07978,0.99343,0.0015085,0.0015085,0.0015085
19,9302.49,1.07384,0.80519,0.93892,0.74982,0.42237,0.59972,0.45441,1.02821,0.76864,0.92976,0.001009,0.001009,0.001009
20,9790.14,1.06686,0.79925,0.93581,0.70653,0.43002,0.59137,0.44234,1.03263,0.79904,0.92594,0.0005095,0.0005095,0.0005095
