epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,477.852,1.29687,0.78293,0.90353,0.75873,0.33595,0.55044,0.36405,1.27072,0.78176,0.92481,0.0836589,0.000131783,0.000131783
2,954.043,1.23756,0.74581,0.89462,0.73254,0.36083,0.54849,0.36169,1.25504,0.75598,0.91211,0.067125,0.000264583,0.000264583
3,1422.14,1.24537,0.74428,0.89614,0.75463,0.37978,0.57034,0.37685,1.21018,0.77568,0.90931,0.050589,0.000395251,0.000395251
4,1888.29,1.26448,0.76642,0.90192,0.75263,0.37997,0.57341,0.37778,1.24363,0.75576,0.91385,0.0340493,0.000522211,0.000522211
5,2359.81,1.27133,0.76286,0.90072,0.78612,0.33784,0.55957,0.36853,1.24909,0.77926,0.9126,0.0175044,0.000643932,0.000643932
6,2828.91,1.25104,0.74536,0.90227,0.74105,0.31128,0.52634,0.35284,1.29761,0.80654,0.9207,0.000952752,0.000758953,0.000758953
7,3295.29,1.30223,0.78316,0.90587,0.79145,0.34138,0.57041,0.37435,1.25514,0.79167,0.91272,0.000743436,0.000743436,0.000743436
8,3762.6,1.29041,0.77827,0.90783,0.71212,0.37393,0.54534,0.3556,1.25388,0.78921,0.911,0.000723683,0.000723683,0.000723683
9,4241.19,1.3236,0.79464,0.90885,0.7787,0.35006,0.56698,0.36666,1.29321,0.79334,0.9199,0.000701327,0.000701327,0.000701327
10,4708.41,1.29463,0.77458,0.90668,0.7525,0.32706,0.53736,0.35608,1.29356,0.78628,0.92285,0.000676549,0.000676549,0.000676549
11,5178.75,1.25873,0.75584,0.90352,0.77202,0.35323,0.56288,0.37762,1.2425,0.75048,0.91162,0.000649547,0.000649547,0.000649547
12,5644.44,1.25598,0.74889,0.89964,0.80038,0.35479,0.5799,0.38661,1.23544,0.75377,0.91086,0.000620538,0.000620538,0.000620538
13,6115.01,1.26162,0.75983,0.90151,0.80772,0.31062,0.55933,0.37302,1.2958,0.77837,0.92448,0.000589758,0.000589758,0.000589758
14,6585.29,1.25504,0.75068,0.90415,0.74794,0.35693,0.55159,0.37264,1.2049,0.74238,0.90466,0.000557453,0.000557453,0.000557453
15,7054.96,1.25439,0.74782,0.90042,0.81455,0.36613,0.58794,0.38861,1.22033,0.72827,0.90899,0.000523883,0.000523883,0.000523883
16,7521.81,1.24047,0.74374,0.89874,0.8093,0.36474,0.58731,0.38992,1.22293,0.72892,0.9093,0.000489319,0.000489319,0.000489319
17,7996.53,1.25319,0.74108,0.89817,0.82082,0.36619,0.59492,0.39753,1.21757,0.71359,0.90687,0.00045404,0.00045404,0.00045404
18,8462.06,1.21812,0.71773,0.9002,0.82153,0.35268,0.58922,0.39713,1.22443,0.72311,0.90967,0.000418328,0.000418328,0.000418328
19,8927.36,1.20993,0.71507,0.89226,0.81198,0.38792,0.60465,0.39581,1.20711,0.74293,0.90535,0.000382472,0.000382472,0.000382472
20,9396.61,1.22839,0.72375,0.89579,0.81835,0.3673,0.59574,0.40644,1.18411,0.70051,0.90088,0.00034676,0.00034676,0.00034676
21,9860.73,1.2129,0.71402,0.89471,0.79551,0.38082,0.58915,0.39014,1.21566,0.71301,0.90779,0.000311481,0.000311481,0.000311481
22,10329.7,1.20289,0.70058,0.89501,0.8398,0.39154,0.61821,0.40929,1.19609,0.6972,0.90598,0.000276917,0.000276917,0.000276917
23,10800.2,1.21091,0.70545,0.8959,0.84276,0.38465,0.61608,0.41168,1.19968,0.701,0.90048,0.000243347,0.000243347,0.000243347
24,11279.4,1.20215,0.69969,0.89217,0.85831,0.39006,0.62643,0.41697,1.17563,0.67964,0.89792,0.000211042,0.000211042,0.000211042
25,11752,1.20428,0.69743,0.8918,0.84851,0.34551,0.5995,0.40162,1.21957,0.69845,0.90716,0.000180262,0.000180262,0.000180262
26,12212.4,1.12627,0.64291,0.88711,0.83822,0.41739,0.62901,0.42474,1.1589,0.66852,0.89788,0.000151253,0.000151253,0.000151253
27,12675.4,1.13532,0.64606,0.89067,0.83841,0.4115,0.62924,0.42555,1.16057,0.66522,0.89687,0.000124251,0.000124251,0.000124251
28,13134.5,1.10059,0.62541,0.88486,0.85676,0.40933,0.63743,0.4295,1.17425,0.66805,0.89698,9.94726e-05,9.94726e-05,9.94726e-05
29,13589.4,1.11959,0.6308,0.88765,0.85421,0.4039,0.63169,0.42677,1.17208,0.66372,0.89644,7.71168e-05,7.71168e-05,7.71168e-05
30,14047.5,1.11556,0.62313,0.88476,0.84851,0.41443,0.63504,0.43156,1.15524,0.66019,0.89545,5.73639e-05,5.73639e-05,5.73639e-05
31,14508.9,1.0918,0.61192,0.88168,0.84814,0.42213,0.63768,0.43189,1.1632,0.65459,0.89598,4.03728e-05,4.03728e-05,4.03728e-05
32,14965.9,1.09523,0.61608,0.87938,0.84801,0.41766,0.63542,0.43046,1.16267,0.65233,0.89568,2.62805e-05,2.62805e-05,2.62805e-05
33,15422.5,1.0825,0.60668,0.87996,0.8543,0.42117,0.64013,0.43578,1.14318,0.6474,0.89307,1.52004e-05,1.52004e-05,1.52004e-05
34,15879.6,1.07961,0.59705,0.87537,0.85404,0.41882,0.63922,0.43501,1.14805,0.64949,0.89398,7.22174e-06,7.22174e-06,7.22174e-06
35,16334,1.08155,0.60035,0.88223,0.8537,0.41998,0.6394,0.43429,1.1497,0.64941,0.89424,2.40867e-06,2.40867e-06,2.40867e-06
