epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2190.62,1.43656,0.96425,0.93759,0.78126,0.44324,0.62562,0.40324,1.23195,0.87283,0.90444,0.0881696,0.00062265,0.00062265
2,4372.25,1.43276,0.96416,0.93757,0.78136,0.41471,0.60931,0.39335,1.255,0.87684,0.91402,0.0762927,0.00124575,0.00124575
3,6547.78,1.43622,0.96402,0.93818,0.78591,0.44153,0.62401,0.40188,1.21769,0.87005,0.9044,0.0644082,0.00186124,0.00186124
4,8731.14,1.45207,0.96905,0.93984,0.74663,0.36264,0.56096,0.35878,1.29892,0.94317,0.92478,0.0525105,0.00246349,0.00246349
5,10914.6,1.46191,0.97578,0.93869,0.74542,0.32422,0.53646,0.33546,1.36571,1.12184,0.94044,0.040594,0.003047,0.003047
6,13092.5,1.45598,0.98239,0.94362,0.74972,0.40075,0.58628,0.37957,1.27037,0.9057,0.91387,0.0286534,0.00360644,0.00360644
7,15267.5,1.49239,1.00976,0.94755,0.76643,0.37241,0.57538,0.37326,1.28064,0.93393,0.92067,0.0166837,0.00413674,0.00413674
8,17454.3,1.51529,1.04536,0.95464,0.73206,0.33855,0.53973,0.34663,1.3005,0.95015,0.9232,0.0046801,0.00463311,0.00463311
9,19622.2,1.52949,1.07345,0.96099,0.75206,0.36937,0.56089,0.36794,1.23916,0.92702,0.91238,0.00452732,0.00452732,0.00452732
10,21797.6,1.51744,1.06338,0.95676,0.77566,0.3086,0.54371,0.34582,1.28567,1.05808,0.922,0.004407,0.004407,0.004407
11,23969.9,1.50806,1.0428,0.95642,0.78797,0.40688,0.60492,0.39358,1.25775,0.89346,0.91384,0.00427509,0.00427509,0.00427509
12,26143.9,1.5122,1.04719,0.95446,0.7761,0.3646,0.57707,0.37293,1.27668,0.94525,0.91228,0.00413238,0.00413238,0.00413238
13,28327.3,1.49233,1.03023,0.94939,0.7859,0.44501,0.62372,0.39817,1.23959,0.8615,0.90981,0.00397977,0.00397977,0.00397977
14,30506.8,1.49917,1.02614,0.94838,0.72168,0.33964,0.52983,0.34298,1.32254,0.99189,0.92764,0.00381818,0.00381818,0.00381818
15,32679.4,1.50471,1.01368,0.94786,0.80511,0.43029,0.62317,0.41036,1.22256,0.87122,0.90287,0.00364863,0.00364863,0.00364863
16,34858.8,1.46929,0.99115,0.94623,0.76404,0.44148,0.61865,0.40352,1.23022,0.84999,0.91031,0.00347214,0.00347214,0.00347214
17,37027.5,1.46281,0.97704,0.94117,0.7556,0.36641,0.56617,0.36885,1.27783,0.9154,0.91274,0.00328982,0.00328982,0.00328982
18,39204.5,1.4679,0.98669,0.9447,0.7649,0.43229,0.60641,0.39069,1.24074,0.8404,0.90979,0.00310278,0.00310278,0.00310278
19,41378.4,1.4598,0.98059,0.94315,0.78016,0.40127,0.59805,0.39141,1.22328,0.86624,0.90125,0.00291218,0.00291218,0.00291218
20,43555,1.43984,0.9703,0.9417,0.79198,0.47324,0.64402,0.4252,1.20178,0.84943,0.90041,0.00271919,0.00271919,0.00271919
21,45718.6,1.42663,0.93663,0.93445,0.76939,0.38982,0.58766,0.37904,1.2566,0.92456,0.91307,0.002525,0.002525,0.002525
22,47904.2,1.41256,0.92683,0.93011,0.81004,0.4747,0.64918,0.42446,1.17887,0.80694,0.89746,0.00233081,0.00233081,0.00233081
23,50067.4,1.41731,0.92688,0.93278,0.78283,0.48411,0.64675,0.42404,1.18376,0.83215,0.89582,0.00213782,0.00213782,0.00213782
